GREEN,RED,IR
1359196,1534255,1960313
1358700,1532984,1960202
1358852,1532554,1960966
1358825,1532234,1960757
1358642,1532099,1960403
1358691,1532207,1961663
1358575,1532390,1960760
1358611,1532364,1961241
1358465,1532986,1961550
1358402,1533702,1960367
1358738,1534949,1960607
1358584,1535433,1960848
1358282,1535217,1960902
1358145,1534669,1962003
1358242,1535125,1960873
1358298,1535872,1962762
1358527,1537141,1960720
1358359,1537081,1960691
1358272,1538093,1961097
1358391,1538742,1961918
1358457,1538903,1962747
1358497,1538993,1961972
1358352,1539329,1961932
1358226,1539609,1962825
1358363,1539519,1961344
1358468,1539888,1961278
1357939,1539640,1961630
1358150,1539290,1961976
1358138,1538791,1962044
1358263,1538655,1961638
1358249,1538614,1962300
1358552,1538068,1963026
1358492,1537215,1961780
1358426,1535629,1962604
1358550,1535318,1963621
1358579,1534671,1963233
1358402,1534792,1962858
1358430,1535263,1962338
1358589,1534836,1963209
1358477,1534970,1963654
1358332,1534594,1963973
1358062,1533961,1964261
1357961,1532948,1963696
1357795,1531902,1962791
1357641,1532564,1963581
1357853,1533836,1963031
1357853,1534476,1962803
1357880,1534866,1962296
1357916,1535413,1964645
1358012,1535165,1964946
1357787,1534762,1964321
1357816,1535384,1963524
1357657,1535921,1962838
1357604,1535852,1963634
1357484,1535454,1963662
1357334,1535518,1964380
1357509,1535153,1964486
1357652,1535241,1963639
1357689,1534870,1963462
1357636,1534473,1963229
1357704,1534248,1963197
1357569,1533863,1963027
1357516,1533677,1962700
1357206,1533637,1962520
1357429,1533574,1962188
1357331,1533619,1964190
1357530,1533729,1962140
1357325,1533868,1961073
1357328,1533681,1962168
1357185,1533538,1962213
1357577,1533468,1962127
1357415,1533340,1961934
1357524,1533177,1961632
1357409,1533253,1961601
1357538,1533416,1962513
1357502,1534092,1963123
1357626,1534433,1962717
1357921,1534970,1962443
1357890,1535480,1962710
1357709,1535397,1960846
1357615,1535556,1960794
1357633,1535944,1962024
1357808,1536205,1961856
1357687,1536741,1962708
1357934,1536584,1962310
1357811,1536359,1962075
1357908,1536355,1961957
1357935,1536350,1962774
1357749,1537079,1962342
1357635,1537575,1962313
1357719,1537864,1962002
1357670,1538242,1961311
1357834,1538485,1961806
1358097,1538214,1961841
1358065,1538304,1962004
1358076,1537899,1961703
1358249,1537234,1961512
1358560,1538337,1962074
1358289,1538263,1962125
1358116,1537386,1962059
1358264,1536535,1962366
1357864,1536216,1963026
1357807,1535702,1961424
1357610,1535184,1961773
1357684,1534738,1962861
1357719,1534243,1963788
1357600,1533714,1962251
1357469,1533582,1963223
1357335,1533079,1961949
1356974,1532995,1963241
1357141,1532929,1962505
1357583,1534142,1963088
1357391,1535334,1962500
1357070,1534872,1961903
1357191,1534319,1961841
1357215,1534311,1962362
1357472,1534184,1963748
1357078,1534581,1963404
1357035,1535132,1962177
1357267,1535269,1963113
1356554,1535141,1963103
1356858,1534390,1963313
1356862,1535221,1963778
1357579,1536207,1962796
1357302,1536376,1963082
1357154,1536141,1962853
1357191,1536388,1963374
1357430,1536696,1963284
1357428,1537255,1963201
1357256,1538902,1962808
1356980,1539223,1963324
1357151,1540070,1964412
1357544,1540252,1963302
1357329,1540801,1963373
1357091,1540036,1963186
1357415,1540177,1964892
1357919,1542719,1966117
1357972,1544389,1965109
1357987,1546220,1964816
1358161,1547491,1963697
1358194,1548115,1963882
1358136,1548593,1963131
1357950,1549043,1964765
1357809,1548972,1963377
1358453,1549842,1962624
1358160,1550701,1963161
1358520,1552180,1962853
1358346,1552820,1963812
1358667,1552638,1962257
1358711,1552435,1961843
1358286,1550567,1963410
1358527,1550539,1964367
1358879,1550478,1964065
1358745,1550589,1964118
1358614,1550928,1963083
1358440,1551042,1962593
1358496,1551095,1962914
1358511,1551087,1962479
1358497,1551277,1961690
1358828,1552292,1962421
1358610,1552219,1962884
1358839,1550781,1964317
1358829,1549225,1961569
1358534,1548286,1962683
1358641,1548303,1961688
1358713,1547464,1961989
1358601,1546870,1961700
1358674,1546614,1962744
1359015,1546742,1962167
1358821,1547077,1962054
1358867,1547893,1962060
1358959,1546515,1963036
1359206,1546125,1961745
1359189,1546027,1963372
1358923,1546947,1962260
1359194,1547002,1961270
1359225,1546600,1962837
1359376,1546676,1962212
1359108,1546496,1962171
1359231,1546710,1963685
1359327,1545632,1961760
1359273,1545578,1961948
1359533,1545357,1961117
1359457,1544898,1960761
1359642,1544494,1961762
1359630,1544118,1961556
1359347,1544241,1961591
1359530,1544702,1962159
1359641,1544381,1964513
1359254,1544216,1961923
1359391,1544484,1962373
1359044,1544526,1961370
1358944,1544056,1962437
1359063,1543579,1962752
1359154,1543780,1962562
1358883,1543697,1962086
1359093,1543098,1963566
1358861,1542992,1962278
1358942,1543085,1962688
1358908,1543284,1961499
1358974,1543127,1962302
1359218,1542741,1962603
1359220,1542888,1963238
1359206,1543573,1964036
1359115,1543136,1961696
1359028,1542713,1962740
1359111,1542748,1962468
1359241,1542809,1962283
1358916,1542616,1961898
1358829,1542493,1962915
1358831,1542260,1963290
1358896,1542136,1963324
1359151,1542089,1963158
1359138,1542241,1964365
1358985,1541801,1962701
1358708,1541871,1962852
1358888,1541803,1964225
1359000,1541535,1964458
1359049,1541353,1964337
1358858,1541395,1965122
1359188,1540963,1963695
1359053,1540965,1963320
1358948,1540823,1964396
1358854,1540899,1966482
1358707,1540974,1965626
1358707,1540575,1965641
1358782,1540647,1966766
1359009,1540886,1967786
1358926,1541140,1966508
1359079,1541646,1965887
1359027,1542122,1966353
1359100,1542751,1965474
1359490,1543281,1963981
1359149,1543119,1965608
1359142,1542732,1964892
1359025,1543000,1965337
1359071,1542894,1965303
1358967,1542834,1963969
1358961,1543213,1964517
1359149,1542564,1964229
1359494,1543010,1964563
1359653,1543137,1965307
1359430,1543031,1964844
1359651,1543059,1964783
1359664,1543376,1964450
1359523,1543350,1964597
1359705,1543434,1966438
1359275,1542644,1964861
1359275,1542207,1964774
1359272,1542234,1965103
1359563,1542344,1964864
1359558,1542313,1964864
1359194,1541990,1964254
1359214,1541362,1965250
1359716,1541607,1965120
1359479,1541773,1966248
1359473,1541342,1965229
1359390,1539552,1966271
1359271,1537904,1965557
1359477,1537843,1966011
1359301,1537598,1965426
1358925,1538813,1965491
1359094,1539135,1966678
1358920,1539187,1965734
1358838,1539378,1965700
1358895,1539888,1966360
1358644,1540163,1966533
1358771,1540397,1966379
1358629,1540506,1967157
1358464,1541492,1967514
1358676,1542469,1965921
1358864,1541475,1966479
1358637,1538721,1966325
1358312,1537766,1965801
1358851,1538026,1966500
1358582,1537818,1966500
1358580,1537450,1967433
1358528,1537128,1967133
1358768,1537323,1967159
1358897,1536487,1966919
1358650,1536392,1967244
1358643,1536502,1966952
1358724,1536748,1967549
1359145,1537143,1967603
1358946,1537174,1967073
