Initializing AFE4404...
Initialized Success!
PD3:1649057
PD3:1648585
PD3:1648673
PD3:1647155
PD3:1646506
PD3:1644737
PD3:1644648
PD3:1644057
PD3:1643941
PD3:1643891
PD3:1643153
PD3:1643644
PD3:1643977
PD3:1643576
PD3:1643870
PD3:1643201
PD3:1642593
PD3:1642547
PD3:1641765
PD3:1641568
PD3:1641489
PD3:1641089
PD3:1640496
PD3:1640489
PD3:1639463
PD3:1639423
PD3:1639414
PD3:1639130
PD3:1638468
PD3:1638938
PD3:1639113
PD3:1638802
PD3:1640484
PD3:1640265
PD3:1639197
PD3:1638621
PD3:1638641
PD3:1638010
PD3:1638495
PD3:1638099
PD3:1637974
PD3:1637157
PD3:1638281
PD3:1637904
PD3:1637919
PD3:1637857
PD3:1637642
PD3:1637378
PD3:1637761
PD3:1637753
PD3:1637906
PD3:1636935
PD3:1637403
PD3:1637065
PD3:1636944
PD3:1637334
PD3:1637326
PD3:1637914
PD3:1637849
PD3:1638965
PD3:1638384
PD3:1637937
PD3:1638330
PD3:1638670
PD3:1637942
PD3:1638093
PD3:1639238
PD3:1639393
PD3:1639157
PD3:1639102
PD3:1639069
PD3:1640026
PD3:1639359
PD3:1639604
PD3:1639832
PD3:1639414
PD3:1640594
PD3:1640128
PD3:1638796
PD3:1639422
PD3:1639367
PD3:1639713
PD3:1639166
PD3:1639188
PD3:1640290
PD3:1640082
PD3:1639424
PD3:1638917
PD3:1639320
PD3:1640042
PD3:1640110
PD3:1640049
PD3:1639283
PD3:1639474
PD3:1639374
PD3:1639443
PD3:1638974
PD3:1638978
PD3:1638885
PD3:1638882
PD3:1639037
PD3:1637570
PD3:1637770
PD3:1637204
PD3:1638079
PD3:1637508
PD3:1638036
PD3:1636761
PD3:1636503
PD3:1636592
PD3:1637020
PD3:1637697
PD3:1637815
PD3:1637246
PD3:1636751
PD3:1636371
PD3:1637149
PD3:1637740
PD3:1637234
PD3:1637340
PD3:1638224
PD3:1638430
PD3:1638264
PD3:1637338
PD3:1637850
PD3:1637381
PD3:1637638
PD3:1638307
PD3:1638079
PD3:1638919
PD3:1638298
PD3:1638275
PD3:1638758
PD3:1638369
PD3:1638150
PD3:1638973
PD3:1638012
PD3:1638417
PD3:1638055
PD3:1638372
PD3:1638273
PD3:1637934
PD3:1637474
PD3:1638078
PD3:1638387
PD3:1638017
PD3:1638139
PD3:1638116
PD3:1637912
PD3:1637505
PD3:1638158
PD3:1636819
PD3:1637351
PD3:1637203
PD3:1637642
PD3:1636201
PD3:1636946
PD3:1637029
PD3:1637382
PD3:1637011
PD3:1637322
PD3:1637636
PD3:1638179
PD3:1637437
PD3:1637038
PD3:1636926
PD3:1637918
PD3:1637024
PD3:1637311
PD3:1636711
PD3:1636744
PD3:1636166
PD3:1635930
PD3:1636901
PD3:1635699
PD3:1635235
PD3:1635158
PD3:1634404
PD3:1634474
PD3:1635151
PD3:1634914
PD3:1634983
PD3:1634117
PD3:1634260
PD3:1634274
PD3:1634779
PD3:1633788
PD3:1634516
PD3:1633916
PD3:1634103
PD3:1634540
PD3:1635874
PD3:1636000
PD3:1636688
PD3:1637010
PD3:1636421
PD3:1636814
PD3:1636255
PD3:1636521
PD3:1636265
PD3:1635987
