Initializing AFE4404...
Initialized Success!
PD3:1182292
PD3:1181775
PD3:1181962
PD3:1181381
PD3:1181550
PD3:1182476
PD3:1182281
PD3:1182152
PD3:1182813
PD3:1182565
PD3:1182632
PD3:1182744
PD3:1182647
PD3:1181652
PD3:1182256
PD3:1181865
PD3:1181644
PD3:1182154
PD3:1181619
PD3:1182120
PD3:1183135
PD3:1182700
PD3:1182911
PD3:1183525
PD3:1183416
PD3:1183253
PD3:1184044
PD3:1183647
PD3:1183176
PD3:1183140
PD3:1183997
PD3:1184411
PD3:1184245
PD3:1185693
PD3:1186292
PD3:1186645
PD3:1186435
PD3:1186265
PD3:1186568
PD3:1186418
PD3:1186420
PD3:1187551
PD3:1187067
PD3:1187341
PD3:1186596
PD3:1187143
PD3:1186616
PD3:1187499
PD3:1188017
PD3:1187944
PD3:1188924
PD3:1190088
PD3:1190333
PD3:1190625
PD3:1190732
PD3:1191135
PD3:1191135
PD3:1189632
PD3:1190036
PD3:1190258
PD3:1189627
PD3:1189336
PD3:1189591
PD3:1188946
PD3:1188117
PD3:1187562
PD3:1186631
PD3:1186856
PD3:1186050
PD3:1185630
PD3:1185622
PD3:1184962
PD3:1184655
PD3:1185974
PD3:1185425
PD3:1185242
PD3:1185068
PD3:1184391
PD3:1185544
PD3:1184582
PD3:1184395
PD3:1184395
PD3:1183546
PD3:1183752
PD3:1184455
PD3:1183698
PD3:1184466
PD3:1183251
PD3:1184194
PD3:1183885
PD3:1185718
PD3:1183926
PD3:1184647
PD3:1183889
PD3:1184350
PD3:1184557
PD3:1184877
PD3:1183467
PD3:1183628
PD3:1183558
PD3:1183094
PD3:1184599
PD3:1184209
PD3:1184013
PD3:1183785
PD3:1184847
PD3:1184220
PD3:1185568
PD3:1184667
PD3:1185156
PD3:1185341
PD3:1185754
PD3:1186431
PD3:1186298
PD3:1186125
PD3:1186034
PD3:1185753
PD3:1186766
PD3:1186032
PD3:1187118
PD3:1185456
PD3:1186492
PD3:1186407
PD3:1186581
PD3:1187619
PD3:1186319
PD3:1186601
PD3:1186461
PD3:1186555
PD3:1187067
PD3:1188192
PD3:1186826
PD3:1186666
PD3:1186732
PD3:1187656
PD3:1188103
PD3:1188522
PD3:1187861
PD3:1188475
PD3:1188361
PD3:1188904
PD3:1187532
PD3:1188406
PD3:1188059
PD3:1188731
PD3:1189081
PD3:1188057
PD3:1188758
PD3:1188766
PD3:1189196
PD3:1188810
PD3:1188803
PD3:1188619
PD3:1188540
PD3:1188950
PD3:1189687
PD3:1189398
PD3:1189696
PD3:1189517
PD3:1189912
PD3:1189820
PD3:1189751
PD3:1189620
PD3:1190189
PD3:1189804
PD3:1190305
PD3:1189420
PD3:1190262
PD3:1191504
PD3:1190481
PD3:1191172
PD3:1191072
PD3:1190973
PD3:1190548
PD3:1191612
PD3:1190881
PD3:1191372
PD3:1191032
PD3:1192196
PD3:1191967
PD3:1192551
PD3:1191725
PD3:1192108
PD3:1191639
PD3:1192064
PD3:1190712
PD3:1189751
PD3:1189794
PD3:1190000
PD3:1189327
PD3:1187047
PD3:1187212
PD3:1186443
PD3:1186369
PD3:1186041
PD3:1185724
PD3:1185132
PD3:1186053
PD3:1185819
PD3:1185067
PD3:1185097
PD3:1185916
PD3:1185662
PD3:1185533
PD3:1185739
PD3:1185891
PD3:1185421
PD3:1185205
PD3:1184827
PD3:1184899
PD3:1185255
PD3:1185890
PD3:1185301
PD3:1185261
PD3:1185385
PD3:1184655
PD3:1184679
PD3:1184693
PD3:1185152
PD3:1184419
PD3:1184208
PD3:1184142
PD3:1184332
PD3:1183494
PD3:1184458
PD3:1183921
PD3:1184090
PD3:1183572
PD3:1184203
PD3:1184718
PD3:1184151
PD3:1183753
PD3:1183781
PD3:1184498
PD3:1184674
PD3:1184529
PD3:1184445
PD3:1184758
PD3:1185140
PD3:1184695
PD3:1184951
PD3:1185657
PD3:1185132
PD3:1184598
PD3:1185036
PD3:1185678
PD3:1185119
PD3:1185556
PD3:1185483
PD3:1185938
PD3:1185852
PD3:1186255
PD3:1186416
PD3:1185500
PD3:1185539
PD3:1185926
PD3:1186558
PD3:1186558
PD3:1186196
PD3:1186711
PD3:1186544
PD3:1186670
PD3:1186843
PD3:1187563
PD3:1187474
PD3:1188024
PD3:1187495
PD3:1187737
PD3:1187996
PD3:1188611
PD3:1188565
PD3:1188326
PD3:1188779
PD3:1189274
PD3:1189339
PD3:1189652
PD3:1188801
PD3:1189371
PD3:1189335
PD3:1188915
PD3:1190048
PD3:1189943
PD3:1190213
PD3:1190080
PD3:1190556
PD3:1190587
PD3:1190031
PD3:1190136
PD3:1190068
PD3:1190020
PD3:1191245
PD3:1191152
PD3:1191224
PD3:1190532
PD3:1190564
PD3:1191071
PD3:1191172
PD3:1190757
PD3:1189857
PD3:1190397
PD3:1190460
PD3:1189371
PD3:1188008
PD3:1188034
PD3:1186517
PD3:1185969
PD3:1185410
PD3:1185481
PD3:1184502
PD3:1184890
PD3:1184018
PD3:1184029
PD3:1183989
PD3:1184496
PD3:1184582
PD3:1183984
PD3:1183361
PD3:1184140
PD3:1184211
PD3:1183579
PD3:1182861
PD3:1182830
PD3:1183170
PD3:1183134
PD3:1182743
PD3:1183191
PD3:1182953
PD3:1183225
PD3:1183733
PD3:1182509
PD3:1183188
PD3:1182997
PD3:1182416
PD3:1182466
PD3:1183097
PD3:1182541
PD3:1183359
PD3:1182130
PD3:1182363
PD3:1182008
PD3:1183674
PD3:1182632
PD3:1182765
PD3:1181720
PD3:1182517
PD3:1182256
PD3:1182927
PD3:1183627
PD3:1182955
PD3:1182834
PD3:1182913
PD3:1184473
PD3:1182888
PD3:1183766
PD3:1183132
PD3:1183807
PD3:1183875
PD3:1184231
PD3:1184088
PD3:1183967
PD3:1184464
