GREEN,RED,IR
1720884,1545609,1192611
1720754,1546182,1192846
1720842,1546266,1193931
1720494,1546337,1194274
1720494,1546331,1194263
1720087,1546391,1193960
1721311,1546480,1193851
1720717,1546685,1193859
1720604,1546307,1193877
1720890,1545877,1194076
1721619,1546019,1193619
1720863,1546453,1193349
1720759,1546819,1194114
1720643,1546852,1194593
1720688,1546865,1195070
1720207,1546425,1194574
1721060,1546760,1195432
1720841,1547015,1194637
1721385,1547348,1195063
1720714,1546820,1195533
1721432,1547325,1195762
1721794,1547222,1196227
1721912,1547092,1195582
1721172,1547303,1195976
1721997,1547309,1196106
1721712,1547447,1196160
1721860,1547659,1196231
1721772,1547819,1196065
1721896,1547424,1195719
1721629,1547332,1196501
1722025,1547688,1196312
1721796,1547693,1196960
1722471,1547737,1196612
1722645,1547677,1196221
1722606,1547725,1195983
1722375,1547790,1196095
1722701,1548076,1195404
1722735,1548331,1196116
1722810,1548360,1195797
1722810,1548563,1195458
1722428,1548781,1194423
1722578,1548530,1194519
1722831,1548553,1194161
1723226,1548734,1194180
1723059,1548380,1193277
1723147,1548615,1193522
1723066,1549434,1192198
1723370,1549263,1193198
1723312,1549460,1192435
1723363,1549152,1191832
1723214,1549164,1192595
1723156,1548295,1192327
1723240,1548017,1193295
1723027,1547415,1191869
1723150,1547142,1192012
1722729,1546559,1192362
1722483,1545928,1192316
1722139,1545380,1191408
1721991,1545559,1192433
1721676,1544966,1192719
1721015,1545278,1192768
1721015,1544621,1192091
1720792,1544745,1193020
1720651,1544876,1192152
1720371,1544985,1193018
1720418,1544781,1193051
1720329,1544881,1192820
1720119,1545180,1191796
1719975,1545609,1192538
1719856,1545679,1192210
1719891,1545741,1191451
1719613,1546057,1191731
1719637,1545768,1191561
1719594,1545626,1191620
1719566,1546013,1191718
1719735,1546380,1192049
1720027,1546398,1192344
1719725,1546431,1192503
1719760,1546160,1192590
1719599,1546332,1192965
1719392,1546187,1191962
1719680,1546520,1192247
1719143,1546601,1192596
1719143,1546638,1192464
1718812,1546473,1192680
1718620,1546665,1192710
1718759,1546866,1192193
1718899,1546861,1192564
1718570,1546146,1192503
1718451,1546414,1192675
1718331,1546679,1192039
1718298,1546864,1193061
1718086,1546857,1192929
1718005,1547080,1191994
1717976,1547179,1192758
1718028,1546825,1192635
1718339,1547222,1193159
1718267,1547176,1192493
1718524,1547696,1193532
1718657,1547432,1193528
1718428,1547351,1193164
1718518,1547358,1193569
1718492,1548105,1194168
1718578,1548003,1194185
1718327,1548409,1193987
1718337,1548197,1193630
1718337,1548467,1194697
1718378,1548488,1194592
1718663,1548869,1194309
1718810,1548622,1193559
1718559,1548501,1193938
1718576,1548712,1193706
1718700,1548896,1193868
1718665,1549032,1194458
1718986,1549090,1194703
1718715,1549552,1194924
1718963,1549263,1194275
1718832,1549078,1195113
1719081,1549244,1194281
1719071,1549468,1194352
1719476,1549079,1194985
1719336,1549108,1195405
1719440,1549093,1194816
1719541,1549156,1195010
1719770,1549486,1195519
1719221,1549540,1195275
