GREEN,RED,IR
1355352,640423,1154924
1355369,640239,1154279
1355393,640111,1154129
1355358,639854,1154640
1355208,639496,1154893
1355069,639476,1155461
1355169,639397,1155852
1355257,639281,1155350
1355465,639156,1154780
1355416,638894,1154544
1355319,638466,1154479
1355329,638175,1154600
1355384,638086,1154936
1355393,637844,1155321
1355123,637906,1155453
1354916,637869,1156145
1354916,638004,1157087
1354549,637953,1158234
1354850,638208,1158842
1354805,637912,1158840
1354861,637423,1159999
1354793,637169,1161182
1354604,636827,1162183
1354761,637131,1162152
1355029,636841,1162388
1354821,637023,1163193
1354792,637019,1164394
1354651,637115,1165899
1354585,637289,1166417
1354616,637204,1166588
1354864,636991,1166966
1354878,636776,1167410
1355015,636489,1167954
1354816,636092,1168850
1355087,635945,1169730
1354859,636029,1170288
1355017,636048,1170885
1354631,636397,1171983
1354614,636441,1173215
1354614,636261,1174704
1354585,635982,1176101
1354608,635865,1177657
1354560,635648,1179851
1354601,635563,1181549
1354409,635465,1183525
1354581,635736,1183137
1354551,636124,1182042
1354880,636496,1181089
1354561,636823,1179856
1354814,637028,1178675
1354608,636929,1176883
1354504,636828,1175706
1354542,636522,1174794
1354855,636252,1173263
1354855,635861,1172176
1354894,635547,1171218
1354746,635275,1171071
1354813,635318,1171286
1354690,635580,1171787
1354457,635947,1172415
1354255,636143,1172689
1354255,636417,1173578
1354370,636507,1173723
1354315,636440,1172165
1354416,636365,1170474
1354316,635876,1169281
1354360,635455,1168296
1354142,635319,1166297
1354353,635212,1163860
1354349,635685,1161023
1354272,635832,1159747
1354092,636219,1158903
1353995,636482,1158291
1353672,637144,1156903
1353875,637352,1156092
1353993,637298,1155667
1354104,637290,1154595
1354091,637271,1153595
1353876,637257,1153004
1353932,637263,1153221
1353966,636702,1153100
1353660,636350,1152440
1353662,635971,1151982
1353446,635588,1151875
1353446,635454,1152965
1353605,635428,1156967
1353553,635612,1155459
1353656,635960,1153391
1353467,636473,1153917
1353514,637089,1153641
1353516,638742,1152546
1353529,639102,1152374
1353454,639128,1151972
1353676,638697,1151831
1353346,638328,1152117
1353392,637685,1152983
1353230,637348,1153940
1353358,636918,1155970
1353149,636620,1156951
1353766,636470,1157796
1353672,636487,1158079
1353448,636441,1157978
1353198,636851,1157428
1353360,637357,1157252
1353397,637855,1157182
1353223,638491,1157233
1353025,639042,1157744
1353025,639677,1158347
1353195,640038,1159228
1353199,640334,1159647
1353305,640300,1160185
1353304,640511,1160321
1353077,640516,1161058
1353432,640967,1162076
1353340,641508,1162823
1353483,642069,1163589
1353496,642791,1163575
1353577,643577,1163046
1353539,644485,1163215
1353409,645239,1163802
1353673,645912,1163655
1354089,646229,1162960
1354121,646619,1162958
1354175,646993,1162860
1353926,647050,1162760
1353827,646828,1162239
1353987,646551,1161348
1354064,646235,1160780
1353937,646088,1159410
1353940,645870,1158524
1353940,645666,1158480
1353962,645777,1158102
1354252,645962,1157898
1354161,645958,1157876
1354227,645637,1157105
1354173,645061,1156291
1354371,644981,1155092
1354153,645002,1154419
1354467,645085,1154704
1354398,645536,1155000
1354740,645939,1156277
1354482,646666,1155815
1354506,647246,1155349
1354497,647642,1154480
1354725,647800,1153648
1354938,647744,1153305
1355008,647408,1153728
1354696,647163,1154265
1354850,646792,1154607
1354652,646523,1154469
1354936,646247,1154216
1354667,646003,1154342
1354667,645496,1154317
1354734,645229,1154186
1354516,644866,1154429
1354882,644609,1154631
1354930,644282,1154831
1354841,643950,1154485
