GREEN,RED,IR
1519469,1767125,1160508
1518889,1766944,1160776
1517996,1766918,1164054
1517658,1766829,1170241
1517603,1766822,1173429
1516838,1766785,1172680
1517037,1766966,1170156
1516816,1766738,1166032
1516461,1767113,1159799
1516249,1766733,1156445
1516550,1767319,1155852
1516554,1767672,1157378
1516473,1767785,1162799
1516397,1767390,1170504
1516011,1767075,1179824
1515949,1767173,1187523
1515887,1767085,1191344
1515935,1767425,1190389
1515128,1767951,1189214
1515128,1767579,1189210
1515027,1767828,1189003
1514644,1768054,1190836
1515217,1768326,1192249
1514846,1768211,1194311
1514682,1768388,1196706
1514711,1769950,1196832
1514809,1770364,1196732
1515030,1770809,1197167
1515039,1771497,1196460
1515181,1772123,1195518
1515131,1772023,1196709
1514986,1772425,1197095
1515340,1773004,1195016
1515650,1773425,1193792
1515622,1773841,1190414
1515921,1774329,1189430
1516159,1774620,1189514
1516413,1774968,1191716
1516284,1775286,1195881
1516495,1776022,1201400
1516527,1776588,1205760
1516609,1776991,1208310
1516609,1777240,1208543
1516687,1777380,1207895
1516571,1777796,1203074
1516903,1778767,1198663
1516894,1778274,1198484
1516748,1778287,1199716
1517445,1779607,1200885
1517726,1779648,1202269
1518063,1780185,1202102
1518116,1780529,1200259
1518110,1780720,1196521
1518243,1780623,1190518
1518233,1780911,1189578
1518486,1781489,1189371
1518896,1782118,1188502
1518974,1782558,1187740
1519354,1782991,1185874
1519479,1783219,1184093
1519689,1783496,1182881
1519805,1783574,1178887
1519972,1784549,1175806
1519867,1785407,1173359
1520296,1786575,1173780
1520683,1787376,1175765
1520741,1787422,1178292
1520826,1787854,1180384
1521043,1788464,1182723
1521206,1789052,1184020
1521233,1789399,1184940
1521472,1789933,1183905
1521648,1790899,1182119
1521878,1791306,1182954
1521847,1791691,1182052
1521976,1791227,1179182
1521833,1789216,1177748
1521428,1785697,1174627
1521324,1782563,1171242
1520903,1779223,1170426
1520255,1776086,1168978
1519687,1772681,1170809
1518953,1769935,1175465
1518064,1767404,1182782
1517647,1765904,1191743
1516969,1765133,1199106
1515889,1764614,1204911
1515889,1764337,1207432
1515553,1764456,1206219
1515116,1764951,1202597
1514837,1765170,1196909
1514536,1765587,1194392
1514287,1765922,1191249
1513854,1766562,1192118
1513634,1766686,1201375
1513695,1766617,1205452
1513570,1766538,1211627
1513370,1766691,1215194
1513189,1766826,1219716
1513047,1767381,1220686
1512654,1767570,1223444
1512425,1767979,1224410
1512781,1768364,1226873
1512819,1768788,1228019
1513121,1769381,1228928
1513045,1770184,1228104
1512877,1770602,1225882
1512881,1771463,1224996
1513199,1772117,1223965
1513120,1772981,1225979
1513443,1773485,1228604
1513503,1773764,1235124
1513477,1773845,1240877
1513486,1774390,1244280
1513846,1775179,1245685
1513963,1776114,1247016
1514454,1776441,1245824
1514691,1776726,1244426
1514795,1776960,1239103
1514791,1777356,1239722
1515106,1777958,1240288
1515104,1778614,1243693
1515129,1779024,1246615
1515129,1779112,1249185
1515280,1779380,1249723
1515256,1779931,1250398
1515406,1780459,1250946
1515709,1780378,1252255
1515666,1780968,1254693
1516417,1781668,1258506
1516717,1782011,1263646
1516938,1782291,1268928
1516938,1782636,1274524
1517145,1782639,1279994
1517214,1782432,1284979
1517272,1782966,1287278
1517564,1783069,1288816
1518288,1783318,1290741
1518313,1783355,1294102
1518639,1783459,1296871
1518650,1783706,1301330
1518639,1783672,1310260
1518848,1784145,1314777
1519152,1784912,1320284
1518849,1785315,1325792
1518849,1785575,1330473
1519062,1785804,1334702
1519128,1786159,1336326
1519204,1786480,1334255
1519323,1786890,1328087
1519754,1786936,1322375
1519569,1787406,1318807
1520130,1787341,1316627
1520459,1787384,1316416
1520778,1786849,1317082
1520645,1785968,1317111
1521171,1784926,1318648
1521274,1784148,1320068
1521416,1783276,1321639
1521767,1781246,1323641
1521967,1778429,1325933
1521532,1774183,1331042
1521195,1769163,1334385
1520841,1763776,1338031
1520278,1758472,1339859
1519542,1753232,1341167
1518414,1748468,1342623
1516928,1744163,1341604
1516928,1740761,1342419
1516061,1737844,1342315
1515057,1735730,1343079
1514330,1733471,1342671
1513202,1730308,1342602
1512703,1726991,1339874
1510411,1719186,1337081
1510065,1715636,1333179
1509449,1711956,1331619
1508929,1708510,1330186
1507912,1704899,1330114
1507424,1701223,1328859
1506757,1697435,1330419
1506395,1692572,1329310
1505773,1686301,1326848
1505507,1679808,1322764
1504555,1673206,1316516
1504239,1666985,1310202
1503429,1660755,1301679
1502987,1656213,1289406
1502040,1652639,1284107
1501309,1650353,1277512
1500266,1648206,1269502
1500266,1646778,1260958
1499524,1645264,1253360
1498618,1645158,1243123
1497807,1645015,1232977
1497204,1646048,1224697
1496235,1646900,1215950
1494438,1647753,1211603
1493844,1647835,1207841
1493557,1647196,1203628
1493247,1647481,1200664
1492856,1647387,1199469
1492344,1647460,1198975
1491881,1648520,1199355
1491739,1649928,1204078
1491767,1651272,1211720
1491683,1652790,1220946
1491376,1654016,1230670
1491380,1655183,1239838
1491129,1656210,1254836
1490975,1657117,1259959
1490945,1658364,1265328
1490802,1659449,1268736
1490523,1660355,1270691
1490523,1660699,1273760
1490767,1661946,1276585
