GREEN,RED,IR
1607792,1166858,1652915
1607192,1171718,1654803
1606985,1180085,1655245
1606704,1181521,1654882
1606798,1181970,1655423
1606593,1182429,1655799
1606695,1183190,1656173
1605931,1184332,1655621
1605857,1185495,1655775
1605743,1186257,1654793
1605591,1187170,1653387
1605164,1187757,1653046
1605144,1188697,1652601
1604353,1189902,1655331
1603257,1197508,1659913
1603088,1204741,1666669
1602804,1202568,1675580
1602158,1200221,1683643
1602522,1200871,1690690
1602133,1202026,1700149
1602180,1203751,1702038
1601920,1205773,1702280
1601632,1207352,1701081
1601378,1207645,1700373
1601551,1206434,1702025
1601582,1204741,1702730
1601482,1203010,1705001
1601359,1201834,1707656
1601359,1202057,1709543
1600759,1208794,1709950
1601386,1217161,1710372
1601055,1215089,1709052
1601225,1210336,1709236
1601279,1209089,1708081
1601250,1207628,1708898
1601187,1205337,1709302
1600870,1204981,1709939
1601492,1206226,1709885
1601263,1208087,1711505
1600975,1209999,1713245
1601026,1211793,1715921
1600525,1214073,1717334
1600360,1222203,1718764
1599921,1230989,1719053
1599136,1240316,1719565
1597874,1251627,1719012
1597729,1255393,1718458
1597123,1259291,1718677
1597069,1263190,1717923
1596881,1267184,1718700
1596534,1270835,1718907
1596015,1274600,1719851
1595924,1277679,1719900
1595543,1280132,1720636
1595622,1282070,1720315
1595377,1283189,1719794
1595291,1283633,1719231
1594847,1284187,1718270
1594877,1284738,1717004
1594938,1285524,1716316
1595147,1286108,1716117
1594877,1286451,1716497
1594616,1286404,1717574
1594525,1286629,1719725
1594559,1286930,1724461
1594405,1287588,1725275
1593790,1288230,1725815
1593337,1288845,1725629
1593337,1288914,1725155
1593516,1289009,1725296
1593347,1288626,1726608
1593178,1288632,1728117
1593143,1288378,1729026
1593050,1288816,1730842
1593016,1288588,1732516
1592576,1288622,1733522
1592381,1288767,1734255
1592933,1289044,1740353
1592697,1289168,1741479
1592541,1288894,1740930
1592124,1289140,1740609
1592223,1289561,1740021
1592444,1289954,1740021
1592611,1290246,1738811
1592403,1289784,1735046
1592499,1289442,1732105
1592574,1290065,1728476
1592455,1291171,1726119
1592231,1291632,1723733
1591953,1291537,1722175
1591869,1289236,1720247
1591738,1287668,1718558
1592297,1284019,1717770
1592186,1283227,1716504
1592225,1282938,1715020
1592026,1279132,1712940
1592187,1273019,1709441
1591890,1271113,1709266
1591499,1272661,1709435
1591479,1274560,1710974
1591271,1275980,1711419
1590928,1277131,1712007
1590650,1280104,1711247
1590303,1281787,1709921
1590301,1283716,1706277
1590360,1285238,1703780
1589780,1287201,1701408
1589686,1291824,1699864
1589089,1294876,1698733
1589158,1296321,1698090
1588732,1296844,1696730
1588140,1297830,1693562
1588394,1298288,1692499
1588293,1297773,1690119
1588424,1296997,1688380
1588221,1296314,1686199
1587853,1295646,1684726
1587897,1295097,1682422
1587906,1294440,1681020
1587971,1293859,1681425
1587792,1293801,1681220
1587947,1293386,1681332
1587666,1294373,1683391
1587398,1296166,1683829
1587479,1295913,1686626
1587359,1293977,1688690
1587427,1293948,1695309
1587575,1294063,1695309
1587411,1294697,1696709
1587083,1295004,1698347
1587521,1295313,1700119
1587239,1295792,1702645
1587075,1296416,1703354
1587001,1296880,1704571
1586703,1297752,1702730
1586604,1301500,1702151
1586362,1305373,1699988
1586387,1304366,1700862
1586147,1302193,1701462
1586467,1302155,1701697
1586323,1301954,1700352
1586427,1301455,1700081
1586171,1300569,1699752
1586062,1299411,1700475
1585784,1297517,1698461
1586107,1295004,1698373
1585864,1292310,1696607
1585674,1289095,1695709
1585500,1286239,1695065
1585127,1283082,1694142
1584908,1282622,1695420
1584878,1279273,1693406
1584426,1276861,1691246
1584733,1277378,1689861
1584403,1277582,1690343
1584551,1278267,1690490
1584246,1280355,1691444
1583846,1281975,1691057
1583884,1283212,1693159
1583899,1283667,1691105
1583916,1283428,1689702
1583751,1283141,1687971
1583952,1282244,1686566
1583590,1281609,1685451
1583741,1281336,1687296
1583428,1281218,1689450
1583918,1280971,1692505
1583605,1280782,1695492
1583820,1280125,1699614
1583616,1279422,1700699
1583647,1278675,1702584
1583300,1277393,1701967
1583520,1276316,1700175
1583315,1274353,1701188
1583532,1274513,1700412
1583131,1274281,1701310
1583262,1274112,1701728
1583123,1274180,1702600
1583087,1274536,1699820
1582803,1274429,1696516
1583212,1274062,1692901
1583015,1273311,1690583
1583151,1272480,1685959
1582954,1271192,1685117
1582706,1270382,1683892
1582948,1269957,1684823
1582956,1270164,1684337
1583363,1270649,1685383
1583143,1271122,1686101
1583288,1270661,1689132
1583123,1270505,1690573
1583421,1270032,1693531
1582936,1269710,1694000
1583240,1269256,1694514
1583011,1268149,1695254
1583284,1268040,1692817
1582907,1268222,1692324
1583170,1268712,1691764
1583046,1268959,1692615
1582913,1268848,1692362
1583039,1268603,1694061
1583072,1268031,1694960
1582939,1267723,1697061
1583057,1267455,1696807
1583070,1267381,1696364
1583059,1266963,1694504
1582994,1266431,1693647
1582899,1262105,1691245
1582359,1260336,1690237
1581955,1263945,1690351
1580923,1267205,1691236
1581383,1267468,1691970
1581230,1267183,1693975
1581216,1267065,1695119
1580888,1267301,1696867
1580735,1267758,1695408
1581068,1269904,1695133
1580704,1271665,1693001
1580486,1274001,1689897
1580325,1270876,1688874
1580247,1265938,1683950
1579964,1261945,1680381
1579551,1259297,1677916
1579809,1258982,1676676
1579929,1258876,1675987
1579795,1258578,1678438
1579529,1258382,1680308
1579205,1258052,1681569
1579348,1257173,1682440
1579132,1256578,1685194
1579188,1255942,1686144
1578700,1255741,1687783
1578916,1255588,1687320
1579240,1255711,1687847
1578944,1253795,1686530
1578969,1251558,1687147
1579276,1249600,1685949
1579244,1248522,1686272
1578827,1243825,1686718
1579074,1242921,1687816
1579279,1241881,1687211
1578934,1241390,1685621
1578809,1242523,1684300
1578850,1244663,1682025
1578922,1244620,1680164
1579016,1243383,1678610
1579148,1241403,1678320
1578410,1238823,1678459
1578604,1237672,1679101
1578294,1236503,1679479
1577757,1235609,1678890
1577383,1234739,1677068
1577313,1234339,1676066
1577016,1234431,1674077
1576802,1234921,1673210
1576622,1235882,1672560
1576589,1236472,1672178
1576454,1238689,1672728
1576046,1239505,1673945
1575958,1241898,1674198
1575494,1248094,1672774
1575548,1249745,1672230
1575461,1250005,1669908
1575369,1249794,1669778
1575051,1248170,1668427
1574909,1247817,1668400
1574810,1246952,1668519
1574591,1246424,1668829
1574306,1243088,1669013
1573948,1236843,1669801
1573768,1234181,1670837
1573620,1233975,1671907
1573717,1229763,1672211
1573668,1228692,1672965
1573513,1227359,1673502
1573070,1226255,1674155
1573106,1226243,1675965
1573249,1225665,1675368
1573163,1225776,1673726
1572996,1227616,1671472
1572695,1229050,1670787
1573060,1228139,1670236
1572888,1227113,1672005
1572378,1227736,1672274
1572967,1227838,1674160
1572938,1226357,1673534
1572938,1224373,1674243
1572947,1222471,1673070
1572868,1221084,1675450
1572464,1220249,1676289
1572845,1219463,1678951
1572463,1217293,1681451
1572459,1216011,1683831
1572185,1213761,1685983
1571648,1211422,1687643
1571810,1209104,1688307
1571664,1207521,1688336
1571639,1206626,1689176
1571374,1206148,1689109
1570786,1206550,1689816
1570213,1203713,1689514
1569823,1202540,1689508
1569902,1203337,1689269
1569735,1204530,1688980
1569738,1205627,1688530
1569352,1205906,1689078
1569145,1205516,1689541
1569414,1204390,1689164
1569125,1203679,1689215
1569119,1203709,1689191
1568777,1204108,1687759
1568985,1208115,1685207
1568335,1212085,1686157
1568545,1213915,1684685
1567887,1209818,1685584
1568070,1208617,1684662
1567920,1207722,1684475
1567701,1207617,1684637
1567578,1208623,1683909
1567584,1210627,1682076
1567217,1212979,1681114
1567345,1214920,1679773
1567113,1216243,1678561
1567184,1216526,1677632
1567362,1216471,1677780
1567136,1215956,1677402
1567129,1215551,1676710
1567278,1215939,1678205
1567154,1216915,1678401
1567389,1217962,1677892
1567514,1219424,1677104
1567362,1220387,1677929
1567421,1220506,1677285
1567240,1220578,1678177
1567123,1220655,1677277
1567485,1221532,1678274
1567207,1222696,1678189
1566937,1225206,1678369
1566876,1226652,1678421
1566488,1228234,1676726
1566824,1228992,1674813
1566651,1228912,1673716
1566734,1229839,1670848
1566775,1229703,1669918
1566979,1225522,1667187
1566711,1222074,1666480
1566416,1223119,1665831
1566223,1223450,1666479
1566370,1222354,1664161
1565565,1221331,1661924
1565333,1219894,1659664
1564924,1218803,1655636
1564519,1217672,1653691
1564328,1217047,1652138
1564319,1217501,1653310
1564069,1218919,1654115
