GREEN,RED,IR
1797725,1118297,1157717
1797574,1120711,1158801
1801246,1120591,1157953
1802997,1111597,1159271
1802638,1109634,1160466
1801340,1112062,1160892
1799791,1118567,1162339
1800213,1120514,1163589
1800324,1121691,1165194
1800815,1122608,1165645
1801861,1122558,1167044
1804369,1116012,1168028
1805779,1109619,1168818
1803069,1111186,1169120
1802728,1116895,1168868
1804725,1116393,1169527
1803561,1108823,1169895
1803996,1106944,1169834
1802934,1106967,1169597
1801367,1105864,1168545
1800071,1107945,1166611
1795916,1110803,1165169
1794669,1114925,1162417
1794081,1121016,1159908
1794168,1123408,1156783
1794557,1124852,1155443
1793778,1124822,1152795
1796211,1123635,1152019
1797613,1121679,1151059
1797998,1120930,1150317
1798333,1118758,1150673
1798277,1118051,1150452
1796957,1117636,1151214
1798583,1117485,1152266
1799373,1116221,1153547
1799780,1115220,1153948
1799780,1113404,1153743
1799787,1112325,1153524
1799804,1112830,1154801
1798220,1114121,1155579
1798213,1116247,1155926
1797875,1119458,1155438
1795241,1128087,1154326
1794497,1131829,1154906
1794774,1134579,1154327
1795696,1139175,1153990
1796712,1134925,1152183
1796004,1134934,1152032
1795143,1140936,1151360
1794725,1149491,1150183
1795024,1152883,1149599
1796719,1154161,1150790
1795782,1155298,1150175
1795513,1156271,1149143
1796499,1156074,1148830
1797089,1155723,1148386
1799413,1154472,1149033
1798008,1154308,1149538
1796943,1156999,1150076
1796252,1166612,1150956
1796337,1173606,1150884
1797422,1175504,1150918
1798680,1171432,1150960
1799212,1170200,1151042
1799414,1168452,1151625
1799531,1167721,1150867
1798881,1166524,1150316
1798004,1165917,1150992
1797873,1162356,1151867
1796736,1160642,1152859
1795993,1158925,1154079
1795155,1157832,1155649
1794396,1156664,1157823
1792819,1158756,1163165
1792729,1162513,1166189
1793277,1164115,1167567
1793074,1162277,1168761
1793216,1163028,1168978
1793504,1163143,1167759
1793563,1164758,1168749
1793325,1168313,1168077
1792107,1170398,1167391
1791443,1173596,1168243
1790522,1176935,1169125
1789584,1180633,1171718
1789224,1183324,1174751
1789600,1185072,1178143
1790776,1184286,1180217
1793679,1176826,1181112
1795285,1164462,1181444
1793445,1159752,1181613
1790357,1165308,1180279
1789640,1169475,1179206
1788865,1173147,1178302
1787154,1182114,1176372
1785823,1186267,1172517
1786789,1187590,1171159
1788745,1186120,1170173
1791500,1179368,1167896
1791347,1176770,1167440
1791700,1177137,1167205
1793517,1173764,1167668
1795029,1163523,1167550
1795544,1160493,1167455
1795809,1157686,1167784
1795804,1155412,1169287
1795331,1152743,1171567
1795444,1150875,1173158
1795559,1149032,1176084
1795366,1147598,1178704
1794856,1146964,1183449
1792795,1148474,1187398
1792157,1146470,1190843
1791638,1137592,1193967
1789860,1130626,1197562
1787256,1129879,1200084
1786671,1131734,1201799
1785806,1134741,1202296
1784800,1139134,1202983
1784385,1143351,1202224
1785066,1146839,1201669
1786052,1148008,1200883
1787557,1146219,1200531
1788824,1143482,1200698
1790595,1139727,1201254
1793076,1134590,1202039
1796362,1128630,1202365
1798705,1122892,1203173
1800477,1117475,1202896
1800845,1113505,1202593
1799741,1111242,1202223
1797993,1110379,1202301
1795643,1111169,1200261
1792734,1113988,1200515
1789869,1118195,1200073
1786852,1123347,1199617
1786852,1129490,1198626
1785218,1134997,1196886
1784442,1139670,1195910
1784505,1142444,1196143
1784636,1144365,1196995
1785033,1144830,1196516
1788938,1139342,1197787
1789661,1136042,1197898
1789810,1133349,1197161
1789740,1131690,1197176
1788840,1131145,1196732
1787769,1131977,1196463
1786785,1134539,1195677
1785984,1137995,1195411
1784878,1142049,1195155
1784731,1147534,1195740
1784578,1152825,1196162
1785033,1156003,1196733
1785662,1157453,1197851
1786210,1158285,1198700
1786300,1158998,1199895
1787036,1159348,1199626
1786808,1159318,1199628
1786808,1159192,1199388
1786829,1159690,1198555
1787061,1160052,1197634
1787940,1158812,1196790
1789009,1155463,1196392
1790759,1151489,1197407
1797722,1140887,1196419
1801336,1134503,1196101
1805902,1127699,1195810
1811692,1120705,1195854
1814431,1114468,1195953
1814646,1109972,1194599
1814362,1107214,1193156
1814274,1105865,1190787
1814118,1104447,1188002
1813902,1103029,1185234
1812790,1101892,1181751
1811823,1100801,1179481
1810672,1100200,1177731
1806593,1098691,1175720
1802134,1098751,1175283
1802293,1097523,1174525
1801587,1095829,1174419
1801375,1094676,1175156
1798106,1097524,1176385
1795261,1098501,1177890
1792250,1101818,1179445
1787386,1106184,1178777
1785602,1111089,1178565
1783291,1116505,1178005
1781183,1124269,1178229
1780070,1129369,1177607
1779658,1136113,1176623
1778592,1141899,1175885
1780971,1144189,1174679
1782102,1144137,1173191
1782790,1144561,1172215
1783843,1142146,1170579
1784152,1141111,1170121
1782391,1140570,1169543
1783105,1140492,1168993
1783105,1141285,1168168
1783381,1143315,1167107
1783423,1144223,1165690
1783107,1145898,1164199
1782742,1147457,1163407
1781168,1148310,1162819
1784293,1147406,1162350
1785615,1144319,1162130
1787785,1140444,1161497
1789410,1134218,1161680
1793026,1126911,1160975
1795478,1119936,1160350
1797852,1114498,1159919
1800881,1101666,1157872
1800788,1098247,1156776
1796443,1101947,1155428
1787110,1112865,1155193
1784241,1119349,1155028
1782619,1127008,1155721
1782077,1134564,1156950
1781474,1146745,1159362
1782052,1150891,1160123
1785351,1153797,1161936
1784314,1155520,1163154
1783303,1162264,1165249
1780483,1174503,1167624
1779876,1180637,1169984
1779088,1175557,1171733
1778950,1172556,1173961
1778526,1170482,1174247
1777964,1168565,1174371
1777739,1165032,1172594
1777566,1163146,1171784
1776857,1160893,1171488
1775125,1166294,1171689
1773213,1174614,1171296
1771392,1185649,1172561
1772300,1190791,1173736
1772289,1192517,1175403
1772624,1193429,1175731
1772186,1194650,1178596
1772142,1195356,1179160
1771819,1197331,1177478
1769849,1199078,1176904
1770444,1200808,1175344
1772109,1195025,1173459
1771305,1193473,1171240
1770226,1197866,1169951
1769134,1204272,1169056
1768324,1207254,1168655
1768017,1208964,1167935
1767480,1212626,1168539
1767659,1214136,1169091
1768132,1214100,1168960
1769232,1213251,1169853
1770150,1211611,1170056
1769664,1213036,1171884
1768879,1217759,1173166
1766605,1223284,1175230
1764513,1229088,1176619
1764559,1230510,1178543
1763857,1231532,1179394
1763645,1231923,1180634
1763071,1232460,1180005
1762077,1232395,1178683
1760801,1232021,1177149
1759676,1231031,1176452
1758632,1230483,1174982
1757655,1229819,1174211
1756422,1229478,1173117
1754860,1228975,1171277
1752801,1229475,1169835
1751626,1230566,1168803
1750171,1232486,1165912
1748777,1234634,1165628
1745878,1241636,1165071
1746421,1244748,1165090
1750069,1241025,1166712
1751459,1239381,1167714
1752272,1237631,1168238
1752590,1236597,1168875
1753383,1236169,1169655
1754832,1233455,1170770
1759072,1230237,1170840
1761340,1227152,1170202
1762925,1223833,1169911
1764199,1220941,1169153
1764827,1218212,1167879
1765590,1216138,1166619
1766022,1213903,1165365
1766607,1212209,1164418
1766914,1210744,1164247
1766923,1209514,1164404
1767238,1208606,1165882
1767430,1207339,1165911
1767922,1205879,1166433
1768070,1204694,1166484
1768133,1203672,1165263
1768133,1202582,1164313
1768543,1201715,1162712
1768996,1201394,1162010
1769139,1200788,1161529
1769162,1200444,1161129
1769500,1200202,1161039
1769350,1200094,1161534
1769717,1200264,1162310
1770419,1200497,1164150
1771595,1199321,1166670
1775302,1194125,1168937
1775889,1191779,1171213
1774136,1193971,1173957
1771739,1201525,1176701
1772418,1204902,1178716
1773167,1205545,1179585
1773156,1205228,1181642
1773050,1205352,1182534
1773092,1206173,1183426
1773199,1206787,1185630
1772406,1206721,1186236
1769541,1206445,1186916
1765699,1206483,1186885
1761794,1210675,1185970
1761448,1213542,1185728
1764356,1211315,1185493
1765104,1209784,1183800
1766548,1207893,1183547
1767048,1206512,1183382
1767062,1206276,1183810
1766947,1205461,1183981
1766494,1205496,1185614
1765741,1205853,1186150
1766106,1206458,1186130
1766172,1207405,1184189
1767084,1209667,1182957
1769828,1206273,1180842
1776244,1196065,1178650
1777190,1185148,1175408
1776558,1179534,1175062
1776189,1178717,1173758
1776353,1178380,1174478
1776033,1177616,1174292
1775991,1177502,1174952
1775612,1178005,1176226
1775910,1178691,1176164
1775385,1179179,1176150
1775853,1182039,1176315
1775533,1183853,1175385
1773858,1189506,1173648
1769982,1198726,1172165
1769087,1207994,1171018
1769505,1209002,1169641
1769901,1210057,1168465
1770235,1210680,1168529
1770759,1211006,1168149
1770515,1210937,1167745
1770944,1210963,1168230
1770665,1212264,1169140
1770001,1213083,1169470
1768140,1216920,1170288
1766058,1216274,1171434
1765135,1211569,1172934
1765892,1205622,1173572
1767207,1197468,1172757
1768484,1195180,1174374
1768437,1194122,1174191
1768385,1193509,1173866
1767880,1193784,1173669
1766060,1195129,1173652
1766560,1196040,1173314
1766643,1196689,1172236
1766755,1196466,1172092
1766905,1196564,1172344
1767404,1196291,1171710
1767542,1196383,1173091
1768725,1196003,1174333
1769359,1195622,1175517
1769437,1194275,1176222
1769746,1193596,1177126
1769972,1192776,1178542
1769812,1192344,1178067
1769477,1191898,1177636
1769477,1192003,1177599
1768382,1192449,1177691
1767386,1193952,1177065
1766505,1195592,1176232
1765511,1197931,1176096
1764237,1200077,1174989
1763169,1202930,1174407
1759659,1208562,1173632
1759200,1211485,1173121
1759376,1213998,1173336
1761416,1213479,1173121
1762000,1213468,1173433
1763225,1214356,1174061
1763171,1215021,1170136
1762773,1216816,1165236
1762912,1218429,1162837
1762713,1219262,1161468
1762052,1221308,1160089
1761729,1222891,1157334
