GREEN,RED,IR
1663481,1490831,1550756
1663624,1491561,1550869
1663785,1492115,1550820
1664016,1492457,1550218
1664202,1492574,1550370
1663949,1492669,1550641
1664076,1492667,1549824
1664155,1493025,1549951
1664369,1493047,1550289
1664591,1493052,1550008
1664876,1493315,1550091
1664877,1493319,1549846
1664957,1492795,1549667
1664848,1493043,1549937
1664680,1493195,1551039
1664785,1493260,1551446
1664323,1493543,1552576
1664194,1493449,1552571
1664194,1493640,1552961
1664257,1493661,1553569
1664432,1493828,1554494
1664626,1493920,1554261
1664357,1493702,1555209
1664382,1494301,1556852
1664771,1494679,1557678
1664707,1494547,1558277
1664792,1495337,1559568
1664996,1495530,1560203
1665115,1495611,1560132
1665231,1495609,1559809
1665582,1496263,1560431
1665754,1496327,1560997
1665821,1496877,1561925
1666348,1497058,1562406
1666420,1497263,1562654
1666777,1497277,1563943
1666588,1497593,1565058
1666965,1497918,1566475
1666696,1498554,1566960
1666795,1498621,1566885
1666795,1498750,1567082
1667136,1498707,1567153
1667495,1499168,1567938
1667457,1499392,1567600
1667560,1499294,1568027
1667833,1499337,1567738
1668474,1499487,1567746
1668571,1500216,1567850
1668771,1500480,1567176
1668962,1500668,1566736
1668962,1500651,1567805
1668852,1500687,1568032
1669255,1500928,1568624
1669754,1501291,1569028
1670041,1501722,1569020
1670143,1501870,1569614
1670078,1501934,1568978
1670552,1502247,1569120
1670362,1502372,1569627
1670524,1502989,1570140
1670717,1503338,1570510
1670664,1503615,1570306
1670664,1503443,1570221
1670946,1503903,1570792
1671158,1503972,1571007
1671325,1504171,1571228
1671608,1504173,1571053
1671746,1503995,1570935
1671656,1503635,1570816
1671346,1503486,1570459
1671167,1502845,1570717
1670771,1502151,1570481
1670323,1501166,1570992
1669583,1499899,1570054
1668772,1499177,1569620
1667922,1498479,1568973
1667405,1497758,1567790
1667017,1497419,1566190
1666534,1497110,1565127
1665868,1496410,1562349
1665480,1496289,1559495
1665273,1496261,1556634
1664650,1496410,1555333
1664472,1496663,1551250
1664472,1496952,1549340
1664134,1496819,1546784
1664051,1497010,1545177
1664177,1497092,1545435
1664167,1497667,1544361
1664102,1497363,1543597
1664287,1497573,1543258
1664651,1498293,1543033
1664825,1498733,1544027
1664957,1499097,1544579
1665060,1499215,1545210
1665230,1499037,1546187
1665291,1498616,1546703
1665148,1499227,1546574
1665488,1499021,1547237
1665621,1499211,1548316
1665738,1499198,1548299
1665538,1498988,1549204
1665060,1498802,1550520
1665342,1498702,1551871
1665553,1498594,1551796
1665498,1499010,1552527
1665103,1498914,1551963
1665103,1499033,1551626
1665136,1498617,1551601
1664869,1498710,1552273
1665015,1499020,1551404
1664957,1499143,1551693
1665022,1498685,1551292
1665434,1499115,1551267
1665393,1499474,1551551
1665538,1499441,1551928
1665702,1499613,1552074
1665914,1499525,1551529
1665915,1499674,1551796
1665822,1499549,1551817
1666207,1500018,1555487
1666162,1499853,1553060
1666894,1500197,1552717
1666959,1500140,1552203
1666977,1500342,1555815
1667078,1500230,1553610
1667517,1500761,1553891
1667439,1500777,1554865
1667601,1501029,1557087
1667294,1501036,1555870
1667294,1501280,1556596
1667599,1501290,1556727
1667833,1501518,1555984
1668081,1501439,1557130
1668134,1501357,1557109
1668120,1501456,1558323
1668582,1501736,1558896
1668883,1502199,1559908
1669209,1502493,1560726
1669339,1502725,1561946
1669661,1502517,1562673
1669712,1502344,1563341
1669662,1502558,1564670
1669992,1502652,1565628
1670472,1502599,1567060
1670628,1502958,1567926
1670672,1502867,1567925
1671077,1502837,1569275
1671122,1502910,1569984
1671178,1503089,1570996
1671423,1503420,1571628
1671343,1503589,1571879
1671279,1503449,1572574
1671279,1503415,1575169
1671839,1503705,1575733
1671753,1503784,1577314
1671916,1503276,1577518
1671979,1502687,1578218
1671335,1501620,1579255
1670847,1500533,1579847
1670358,1499855,1581494
1669589,1499250,1582431
1668755,1498314,1582382
1667917,1497286,1583130
1667133,1496586,1583473
1666403,1495974,1583829
1666181,1495799,1584503
1666082,1495586,1584662
1665697,1495136,1585100
1665307,1494794,1585914
1664928,1494649,1586758
1664710,1494671,1587250
1664670,1494921,1588291
1664417,1495193,1588602
1664271,1495180,1588913
1664271,1495294,1588592
1664272,1495585,1590612
1664329,1495799,1590016
1664382,1495895,1590485
1664582,1495754,1589823
1664757,1495839,1591299
1664816,1496318,1591020
1664904,1496535,1590983
1665046,1496614,1591819
1665134,1496751,1591372
1665553,1496630,1591846
1665244,1496274,1591127
1665134,1496407,1590645
1665223,1496335,1588992
1665436,1496208,1588359
1665444,1496244,1585825
1665492,1495779,1584088
1665545,1495636,1582311
1665336,1495665,1580287
1665388,1495720,1578354
1665531,1496008,1576067
1664816,1496082,1574141
1664816,1495833,1573002
1664650,1496206,1571209
1664736,1496037,1570708
1664912,1496333,1569538
1664876,1496221,1569073
1665093,1496194,1568365
1665272,1496183,1568003
1665341,1496548,1567916
1665514,1496759,1568195
1665568,1496922,1568548
1665622,1496915,1568192
1665643,1497100,1568884
1665651,1497007,1568872
1665823,1497128,1570129
1666022,1497373,1570824
1666490,1497596,1571243
1666616,1497825,1570798
1666556,1497658,1571643
1666588,1497765,1571419
1666963,1498033,1572423
1667150,1498454,1573231
1666923,1498707,1572976
1666669,1498703,1573803
1666703,1498894,1573664
1666703,1498800,1574267
1666969,1499209,1575364
1667190,1499269,1574741
1667323,1499091,1574930
1667376,1499211,1575708
1667676,1499736,1576442
1667831,1500012,1575960
1668149,1500108,1576269
1668353,1500530,1577032
1668389,1500356,1576882
1668295,1500388,1578174
1668543,1500568,1578630
1668892,1500828,1579153
1668797,1500914,1579461
1669410,1500906,1580060
1669173,1501212,1580193
1669357,1501336,1580994
1669496,1501355,1581600
1669486,1501770,1582286
1669338,1501875,1582266
1669397,1501739,1583212
1669397,1501383,1584225
1669148,1500934,1585187
1668852,1500213,1585442
1668558,1499736,1585655
1668168,1499048,1585972
1667198,1497688,1586937
1665006,1496386,1587857
1664214,1495967,1587968
1663402,1495159,1588187
1662711,1494633,1588587
1662198,1494226,1589145
1661829,1493615,1589442
1661178,1493199,1590619
1660965,1493342,1590467
1660797,1493226,1590790
1660871,1493457,1591614
1660764,1493216,1591748
1660490,1493440,1592149
1660308,1493355,1592740
1660173,1493853,1593376
1660217,1493750,1593549
1660243,1494233,1593535
1660056,1494410,1593726
1660056,1494590,1594734
1660041,1494649,1594651
1660153,1495073,1594684
1660165,1495340,1595614
1660294,1495105,1596754
1660287,1495176,1597183
1660285,1495397,1598332
1660299,1495611,1600449
1660352,1495541,1599602
1660422,1495742,1601100
1660446,1495478,1602597
1660147,1495298,1604342
1660050,1495131,1605390
1660219,1495069,1606378
1660308,1495161,1607016
1660288,1495313,1608111
1660118,1494936,1608311
1659954,1494992,1609177
1660261,1495226,1610446
1660090,1495736,1610505
1660097,1495878,1611221
1659767,1496060,1610829
1659767,1495820,1610946
1659811,1496120,1611257
1659853,1496317,1611058
1659950,1496385,1610921
1660324,1496817,1611609
1660285,1496718,1611599
1660622,1497063,1613513
1660715,1497298,1614327
1660842,1497605,1613929
1661066,1497788,1613781
1661101,1497854,1612829
1661064,1497872,1612135
1661144,1498208,1610968
1661378,1498096,1609722
1661425,1498280,1608017
1661870,1498515,1606035
1662046,1498897,1604151
1662060,1498910,1602162
1662265,1499199,1600811
1662346,1499350,1598990
1662682,1499858,1597508
1662527,1499804,1596251
1662424,1500121,1595230
1662424,1500295,1595261
1662603,1500294,1594993
1662977,1500580,1594389
1663119,1500859,1594160
1663205,1500320,1594003
1663264,1500455,1593525
1663423,1501034,1593265
1663549,1501490,1591761
1663865,1501805,1592033
1664000,1501875,1591724
1664316,1501904,1592810
1664248,1501469,1592649
1664404,1501962,1593853
1664631,1501848,1594139
1664825,1501905,1594669
1664695,1501612,1594598
1664650,1501234,1594909
1664360,1500405,1594932
1663971,1500059,1595644
1663381,1499222,1595628
1662640,1498681,1596207
1661630,1497620,1595823
1661630,1496796,1595433
1660838,1495281,1595286
1660380,1495396,1597958
1659816,1494942,1595604
1659093,1494561,1595439
1658729,1493665,1595744
1658142,1493971,1595383
1657352,1493634,1595107
1657278,1493638,1596344
1657196,1493788,1595829
1657025,1493414,1595693
1657080,1493381,1596322
1657010,1493251,1596016
1657034,1493723,1597525
1657048,1493669,1596927
1657473,1493997,1596472
1657419,1494253,1596320
1657743,1494307,1597432
1657649,1494252,1596510
1657659,1494886,1597329
1657630,1494903,1597062
1657713,1495284,1597273
1657713,1495123,1597365
1657681,1495410,1597787
1658028,1495130,1598162
1657866,1495367,1597873
1658199,1495116,1596959
1658300,1494847,1597980
1658089,1495074,1598264
1657683,1495141,1597755
1657780,1495252,1597461
1657590,1495314,1597605
1657905,1495291,1597310
1657703,1494979,1596437
1657787,1495268,1596725
1657655,1495427,1595754
1657959,1495484,1595153
1658182,1495414,1594650
1658341,1495990,1594608
1658191,1496121,1593615
1658676,1496216,1593418
1658736,1496635,1593641
1658565,1496713,1595346
1658628,1496894,1594278
1658700,1497520,1593770
1658700,1497456,1594190
1658813,1497619,1594662
1659000,1497939,1595532
1659080,1498105,1596376
1659283,1498243,1596708
1659427,1498248,1597280
1659775,1498702,1597376
1659922,1498833,1598489
1660300,1499011,1599219
1660430,1499259,1599304
1660518,1499611,1599206
1660661,1499414,1599372
1660759,1499828,1599085
1660935,1499799,1599264
1661277,1500067,1600156
1661467,1500439,1599756
1661708,1500518,1599356
1661915,1500595,1599668
1661971,1500847,1599307
1661840,1501119,1599056
1662460,1501605,1597762
1662287,1501881,1596190
1662189,1501885,1594821
1662189,1501916,1593072
1662341,1502087,1591300
1662724,1502506,1589249
1662888,1502405,1587068
1663014,1502389,1584750
1663059,1502888,1583665
1663508,1503230,1580158
1663626,1503481,1578205
1663810,1503629,1577687
1663985,1504029,1576393
1664132,1504042,1575474
1664049,1503908,1574754
1664466,1504137,1574120
1664408,1503988,1573277
1664651,1503390,1573199
1664256,1503046,1572636
1663946,1502289,1573105
1663518,1501546,1573901
1662903,1500701,1574145
1662333,1500173,1574801
1661402,1499504,1574934
1660426,1498743,1574306
1660426,1498208,1574679
1660069,1497561,1575888
1659250,1497189,1576217
1659008,1496955,1576491
1658449,1496673,1576500
1657995,1496502,1576782
1657507,1496434,1577823
1657318,1496640,1577608
1657277,1496625,1576741
1657353,1496786,1576623
1657444,1496925,1575797
1657289,1496610,1575574
1657200,1496924,1575636
1657189,1497144,1575411
1657643,1497730,1574722
1657959,1497777,1574723
1657924,1498029,1573889
1658099,1497918,1573291
1658144,1497854,1574119
1658344,1498294,1574222
1658576,1498544,1574258
1658314,1498728,1574184
1658314,1498577,1573893
1658280,1498471,1573964
1658317,1498324,1573887
1658273,1498273,1573542
1658600,1498184,1573050
1658317,1497918,1573428
1658529,1497916,1573516
1658363,1498198,1573961
1658138,1498026,1574056
1658406,1497942,1574178
1658494,1498265,1574249
1658369,1498475,1574032
1658253,1497941,1574392
1658677,1498232,1575366
1658774,1498377,1575143
1659087,1498571,1575490
1659127,1498633,1575861
1659012,1498943,1575899
1659086,1498935,1575529
1659558,1499187,1575605
1659640,1499513,1575867
1659467,1500063,1576217
1659365,1500235,1575917
1659365,1500094,1575517
1659524,1500222,1576000
1659906,1500641,1575974
1660114,1501028,1574890
1660176,1500559,1574661
1660335,1500632,1574367
1660768,1501058,1574934
1660813,1501776,1575304
1660940,1501987,1575005
1661050,1502239,1575427
1661227,1501931,1575604
1661081,1502149,1576328
1661239,1502404,1576313
1661450,1502570,1577038
1662060,1502862,1577490
1662060,1502971,1577848
1662266,1503040,1578086
1662280,1502973,1578384
1662674,1503272,1579410
1662859,1503428,1580365
1662647,1503879,1580539
1662621,1504174,1580778
1662621,1504312,1581983
1662771,1504369,1581787
1662970,1504445,1582813
1662767,1504473,1582172
1663248,1504462,1582022
1663434,1504394,1581906
1663965,1504918,1582749
1664028,1504969,1583372
1664247,1505444,1583611
1664387,1505313,1582738
1664605,1505455,1581570
1664584,1504946,1579636
1664454,1504720,1578035
1664363,1504350,1575597
1664415,1503645,1573900
1664060,1502808,1571758
1663593,1501799,1569935
1663135,1500845,1567628
1662058,1500081,1565465
1661560,1499043,1564265
1660729,1498855,1563577
1659808,1497599,1563176
1659808,1497119,1561656
1659091,1496692,1561657
1658687,1496466,1561930
1658270,1496607,1562820
1657892,1495996,1562305
1657623,1495808,1562201
1657108,1495872,1562995
1657023,1496348,1563513
1657211,1496274,1564128
1657271,1496677,1564855
1657325,1496556,1565252
1657220,1496603,1565950
1657228,1496787,1567379
1657571,1497156,1569126
1657774,1497279,1569786
1658275,1497752,1570306
1658295,1497578,1571266
1658265,1497732,1571184
1658302,1497742,1572747
1658607,1498036,1573184
1658397,1497822,1573890
1658247,1498213,1574088
1658186,1498027,1573319
1658186,1497893,1572904
1657896,1497414,1572777
1658036,1497648,1572595
1658201,1497606,1572036
1658117,1497580,1571193
1658007,1496975,1570980
1657991,1497252,1571212
1658062,1497074,1571411
1657946,1497072,1571238
1658176,1497651,1571127
1658163,1497514,1570535
1658148,1497605,1571330
1658096,1497575,1570944
1658474,1497916,1571708
1658602,1497854,1571341
1659040,1498117,1571632
1659046,1498204,1571633
1658925,1498125,1574207
1658768,1498375,1572144
1659264,1498708,1572283
1659567,1498812,1572423
1659495,1499510,1575404
1659495,1499235,1573864
1659519,1499529,1574019
1659579,1499597,1574494
1659761,1499600,1575353
1660010,1499607,1574595
1660256,1499658,1574977
1660288,1499794,1574886
1660561,1499999,1575542
1660592,1500629,1576373
1660753,1500603,1576464
1661104,1500917,1575506
1661299,1500652,1575563
1661329,1500859,1576316
1661330,1501088,1575796
1661699,1501293,1576245
1661906,1501617,1575512
1662423,1501722,1575836
1662362,1501625,1575521
1662763,1501668,1576104
1662753,1502054,1576003
1663161,1502304,1577090
1663357,1502566,1576792
1662972,1502762,1577223
1662972,1502541,1577240
1663296,1502890,1577824
1663596,1502921,1578103
1663549,1503346,1578086
1663972,1503181,1578516
1664180,1503161,1579535
1664450,1503572,1579990
1664520,1503943,1580730
1664717,1503876,1580711
1664790,1504394,1581405
1665064,1504562,1580783
1665267,1504468,1581064
1665327,1504455,1581333
1665477,1504715,1580687
1665779,1504882,1581280
1666228,1505058,1581340
1666226,1504929,1581247
1665839,1504663,1581988
1665867,1504039,1582438
1665628,1503716,1582659
1665535,1503172,1583159
1664989,1502512,1583442
1664118,1501722,1583369
1664118,1500578,1582326
1663384,1499509,1582753
1662645,1498559,1580713
1661854,1497581,1580035
1661044,1496455,1577632
1660249,1495593,1576018
1659558,1495336,1573544
1657709,1494178,1569399
1657243,1493985,1567038
1657040,1494112,1563254
1656691,1494027,1561935
1656265,1493614,1561308
1655913,1493708,1560038
1655958,1493712,1559449
1656024,1493949,1557912
1656453,1494022,1557700
1656347,1494423,1557618
1656364,1494260,1558159
1656268,1494372,1558409
1656211,1494851,1559715
1656316,1495344,1560270
1656162,1495574,1561261
1656162,1495537,1562099
1656158,1495913,1562767
1656363,1495759,1564054
1656471,1495864,1564480
1656505,1496024,1565133
1656458,1496067,1566183
1656539,1495703,1567245
1656363,1496111,1568130
1656521,1496075,1567982
1656474,1495788,1568261
1656313,1496145,1568083
1656377,1495519,1568158
1656224,1495405,1567986
1656410,1495702,1568122
1656296,1495822,1568081
1656716,1496077,1568156
1656601,1496188,1567998
1656753,1496096,1568316
1656735,1496384,1568761
1657230,1496710,1568398
1657233,1496879,1568918
1657088,1497309,1568586
1657180,1497274,1568769
1657180,1497563,1568926
1657381,1497705,1568934
1657590,1498011,1569027
1657649,1497962,1568904
1657646,1497990,1569421
1657904,1498204,1569636
1658622,1498781,1569879
1658780,1498988,1570354
1658784,1499302,1570058
1659021,1499616,1570830
1659342,1499743,1571219
1659250,1499723,1571875
1659342,1499870,1572112
1659902,1500174,1572777
1660375,1500575,1573372
1660580,1500808,1573604
1660417,1500749,1573810
1660654,1501012,1573608
1660925,1501370,1574383
1661161,1501478,1574506
1661375,1502084,1574890
1661174,1502463,1574954
1661174,1502464,1575448
1661404,1502523,1574971
1661805,1502734,1575878
1661983,1503310,1575692
1662156,1503055,1575771
1662431,1503125,1576325
1662945,1503508,1575488
1663060,1504008,1576069
1663502,1503979,1576069
1663593,1504347,1576081
1663866,1504452,1576789
1663965,1504438,1576619
1663994,1504397,1577453
1664124,1504567,1577429
1664429,1504951,1577616
1664988,1504985,1577642
1665212,1505369,1578552
1665186,1505466,1578690
1665380,1505643,1579511
1665627,1505972,1579653
1665823,1506188,1580635
1665738,1506750,1580999
1665905,1506460,1581465
1665905,1506513,1582251
1666228,1506698,1583209
1666469,1507311,1583098
1666759,1507229,1583010
1666953,1507359,1583537
1667135,1507156,1583636
1667878,1507616,1584187
1667976,1507877,1584682
1668165,1508130,1585888
1668331,1508432,1585708
1668522,1508260,1585713
1668864,1508024,1586729
1669331,1508271,1586390
1669692,1508290,1586918
1670131,1508380,1587099
1670385,1508284,1587110
1670487,1508319,1587588
1670725,1508427,1588196
1670797,1508516,1587914
1671004,1508692,1587431
1670906,1508672,1586931
1670619,1508103,1584989
1670619,1507882,1583543
1670636,1507094,1581554
1670424,1506390,1580152
1670444,1505671,1577436
1669624,1504479,1574734
1669152,1503766,1572244
1668239,1503076,1571071
1666502,1501637,1569099
1665738,1501355,1565277
1665207,1500988,1563718
1664837,1500508,1563574
1664195,1500179,1562779
1663695,1499985,1562574
1663769,1499958,1562606
1663823,1500369,1563210
1663808,1500171,1563704
1663621,1500050,1564044
1663781,1499948,1564012
1663533,1500474,1564684
1663494,1500217,1565733
1663441,1500879,1566085
1663042,1500907,1566263
1663042,1501027,1567124
1663197,1501067,1566937
1663580,1501368,1568070
1663484,1501488,1569044
1663795,1501636,1568313
1663816,1501501,1568967
1663835,1501749,1569736
1663859,1502142,1569672
1663881,1501868,1570461
1664167,1501863,1569828
1664198,1501657,1569767
1663956,1501727,1570200
1663806,1501337,1569598
1663862,1501732,1571912
1663870,1501630,1570255
1664182,1501710,1570205
1663923,1501683,1569985
1663908,1501722,1572385
1663952,1501477,1570155
1663840,1502075,1570274
1664161,1502146,1570035
1664096,1502372,1572446
1664096,1502563,1570272
1664001,1502406,1570893
1664073,1502245,1571125
1663974,1502964,1571821
1664296,1502830,1570724
1664241,1502719,1571508
1664178,1502925,1571749
1664890,1503014,1572626
1665048,1503371,1572958
1665154,1503970,1572966
1665162,1504073,1573664
1665066,1503762,1573471
1665290,1503854,1573680
1665497,1503810,1574009
1665964,1504192,1574513
1666204,1504388,1574532
1666408,1504597,1574777
1666358,1504425,1574582
1666339,1504817,1575851
1666687,1504949,1575688
1667060,1505424,1576409
1667000,1505757,1576906
1667000,1505729,1578131
1666882,1505522,1577587
1666902,1505931,1578320
1667093,1506226,1578239
1667292,1506383,1579943
1667716,1506053,1579364
1667829,1506300,1580279
1667938,1506770,1579433
1668104,1506697,1580699
1668588,1506896,1580234
1668665,1506948,1580508
1668820,1506727,1580641
1668843,1506644,1580358
1669145,1507058,1580936
1668718,1507114,1582025
1669659,1507275,1582829
1669903,1507267,1583107
1670178,1507418,1583516
1670085,1507649,1584339
1670588,1507861,1584415
1670362,1508208,1584743
1670569,1508630,1585358
1670569,1508347,1585551
1670595,1508788,1586255
1670706,1508474,1586234
1671097,1508591,1587309
1671387,1508322,1587728
1671234,1508276,1588357
1671352,1508296,1589026
1671502,1507976,1590351
1671432,1508134,1589260
1671266,1507555,1590502
1670920,1507104,1591389
1670497,1506210,1591801
1669949,1505496,1591253
1669566,1504811,1592137
1668984,1504088,1592455
1668588,1503481,1593328
1668101,1502918,1593074
1667319,1502326,1592125
1666879,1502024,1591977
1666333,1502046,1591595
1666118,1501951,1589248
1665686,1502032,1588721
1665139,1502182,1587320
1665065,1501996,1584392
1665065,1501816,1582122
1665190,1501965,1579980
1665043,1502467,1579345
1665028,1501954,1576107
1664942,1501987,1574954
1664873,1502303,1573682
1665399,1502281,1572610
1665513,1502464,1571241
1665642,1502749,1570818
1665826,1502697,1571269
1665558,1502304,1571411
1665577,1502619,1570973
1665853,1502684,1571408
1666006,1502529,1571772
1666263,1502377,1572316
1666389,1502099,1572166
1666300,1501556,1572819
1666378,1501733,1573723
1666419,1501619,1574043
1666711,1501061,1575654
1666364,1500878,1575691
1666364,1500585,1575903
1666173,1500548,1576408
1666311,1499921,1577651
1666206,1500121,1577771
1666114,1499714,1578258
1666529,1499164,1577688
1666189,1499032,1578087
1666457,1498856,1577776
1666510,1498731,1577698
1666431,1498766,1577599
1666856,1498752,1577764
1667091,1498512,1578045
1667150,1498107,1577504
1667448,1498254,1578100
1667562,1498097,1578551
1667911,1498238,1578461
1668068,1497842,1578751
1668253,1497988,1578159
1668198,1497604,1578527
1668428,1497544,1578910
1668545,1497502,1579575
1668764,1497524,1579121
1668468,1496867,1580189
1668468,1496795,1579829
1668827,1496586,1580502
1669120,1496773,1580945
1669370,1496593,1581801
1669528,1496181,1580991
1669559,1495907,1581723
1670198,1495900,1582937
1670308,1495830,1583077
1670510,1495795,1584107
1670822,1495898,1584957
1670943,1495652,1584965
1670739,1495343,1584649
1671071,1495171,1585111
1671182,1494936,1586015
1671586,1495091,1585839
1672040,1494818,1587404
1671924,1494746,1588219
1671991,1494659,1588109
1671988,1494492,1588366
1672445,1494543,1588378
1672575,1494817,1588446
1672446,1494628,1589333
1672446,1494736,1589647
1672625,1494534,1589364
1672849,1494667,1589719
1673116,1494467,1590100
1673235,1494197,1590681
1673112,1493890,1590592
1673861,1493790,1590372
1673820,1493840,1590786
1674136,1493477,1590843
1674292,1492946,1591570
1674369,1492238,1592057
1674108,1491122,1592852
1673779,1490192,1592495
1673605,1489437,1593224
1672825,1488362,1593128
1672999,1487428,1593476
1672456,1486029,1594406
1672264,1484643,1594413
1671682,1483194,1594452
1670929,1482236,1595071
1670517,1481395,1594872
1669951,1480613,1596163
1669951,1479807,1596112
1669707,1479018,1596066
1669461,1478050,1596140
1669278,1477226,1596130
1669262,1476086,1596182
1669382,1474839,1595941
1669310,1473349,1594085
1669446,1472994,1592415
1669524,1472594,1590289
1669378,1471713,1589134
1669605,1471186,1585059
1669507,1470519,1583428
1669601,1470297,1580558
1669750,1469960,1578410
1669951,1469550,1577193
1670505,1469327,1575405
1670394,1468991,1573582
1670369,1468628,1572838
1670282,1468548,1571598
1670377,1468482,1571303
1670351,1468390,1571276
1670165,1468272,1570762
1670165,1468083,1570497
1669794,1467528,1571334
1669640,1467434,1570874
1669493,1467036,1571366
1669464,1466833,1572124
1669622,1466311,1572426
1669523,1465782,1572384
1669317,1466070,1572880
1669277,1465686,1573967
1669484,1465681,1574429
1669349,1465266,1575525
1669460,1464867,1575657
1669299,1464636,1576875
1669563,1464720,1575994
1669595,1464210,1577323
1670233,1464104,1577571
1670574,1463564,1576817
1670737,1463162,1577676
1670956,1462821,1577016
1670942,1462597,1577380
1671162,1462305,1576627
1671181,1461992,1576973
1670875,1461878,1577079
1670875,1462024,1577479
1671242,1461352,1577132
1671465,1461458,1577779
1671598,1461224,1577957
1671761,1460740,1579056
1671830,1460316,1579371
1671985,1460312,1579801
1672250,1460701,1580110
1672139,1460368,1581127
1672404,1460452,1581631
1672584,1460047,1582173
1672648,1460119,1583307
1672509,1460154,1583733
1672719,1460312,1584257
1673229,1460261,1585044
1673321,1460357,1588147
1673477,1460008,1586105
1673704,1460015,1586973
1673634,1459931,1586390
1674013,1460056,1587123
1673755,1460543,1587731
1673679,1460676,1588796
1673679,1460666,1589335
1673785,1460884,1589242
1673770,1460666,1589242
1674108,1460855,1590107
1674013,1460643,1590325
1674230,1460781,1591273
1674420,1461074,1591130
1674616,1461346,1591014
1675049,1461084,1591656
1675116,1461091,1592977
1675257,1461005,1593827
1675393,1460647,1593677
1675587,1460990,1593835
1675512,1460571,1594024
1675835,1460640,1595031
1676095,1459686,1594929
1676173,1459584,1595210
1676108,1458937,1595177
1675780,1458440,1596149
1675329,1457882,1596423
1674728,1457607,1596490
1673868,1456525,1596667
1673868,1456189,1598338
1673330,1455374,1598372
1672851,1454559,1597652
1672506,1453740,1598365
1672037,1453321,1599292
1671704,1452128,1599555
1671243,1451689,1599514
1670460,1451272,1599216
1670044,1451124,1600108
1669944,1451163,1600352
1669893,1451423,1600814
1669792,1451506,1601489
1669541,1450473,1600770
1669922,1450498,1599701
1669959,1450046,1598154
1670288,1450102,1597598
1669986,1449996,1595641
1669932,1450176,1594212
1670059,1450176,1592185
1670107,1450552,1589624
1670320,1450502,1586275
1670017,1450969,1585013
1669853,1450556,1583602
1669853,1450798,1581075
1669776,1450684,1579432
1669995,1450404,1578618
1670206,1450120,1577879
1670110,1449653,1577434
1670167,1449327,1576971
1670172,1448814,1576322
1670133,1448754,1576530
1670259,1448600,1577422
1670440,1448177,1577758
1670322,1447758,1578545
1670414,1447399,1579945
1670004,1447051,1579792
1670417,1447131,1582038
1670688,1446960,1582329
1670975,1446928,1582743
1670946,1447004,1584109
1671309,1446976,1584481
1671084,1446765,1585102
1671160,1446892,1585724
1670809,1446781,1586416
1670563,1447218,1588683
1670563,1447313,1589448
1670648,1447142,1588810
1671021,1447067,1589701
1671089,1447166,1589552
1671229,1447005,1590092
1671155,1447070,1589855
1671218,1447635,1589399
1671267,1448040,1589726
1671203,1448287,1590169
1671394,1448441,1590694
1671453,1448864,1591243
1671363,1448710,1591069
1671559,1448891,1591685
1671605,1449292,1591990
1671628,1449544,1592674
1672232,1449737,1593247
1672279,1450116,1593398
1672331,1450044,1593341
1672541,1450364,1593186
1672586,1450263,1593521
1672913,1450513,1594345
1672446,1450606,1595082
1672638,1450741,1594871
1672638,1450989,1595110
1672725,1451092,1595953
1673033,1451487,1595560
1673008,1451298,1596958
1673189,1451166,1596625
1673104,1451263,1596218
1673818,1451634,1596995
1673921,1452015,1596077
1674073,1451995,1596545
1674291,1452245,1596935
1674460,1452146,1596479
1674133,1452193,1597269
1674410,1452442,1596746
1674584,1452794,1597019
1675002,1453123,1597891
1675207,1453070,1598455
1675348,1453344,1597773
1675339,1453335,1597836
1675569,1453686,1597449
1675768,1453987,1597786
1675378,1454367,1598381
1675022,1454496,1598556
1675022,1454475,1598659
1675013,1454037,1599841
1674409,1453785,1599354
1674508,1453398,1599368
1674234,1452581,1599605
1673786,1451871,1599260
1671610,1451013,1599371
1671235,1450981,1599539
1670720,1450980,1600024
1670240,1450922,1600493
1670133,1450766,1600949
1669820,1450503,1601061
1669170,1450437,1600921
1669237,1450553,1601423
1669273,1450524,1602376
1669230,1450540,1601781
1669121,1450420,1602473
1669384,1450253,1602604
1668755,1450436,1602468
1668694,1450495,1602732
1668925,1450484,1603415
1668646,1450763,1602970
1668646,1450833,1602951
1668816,1451071,1603311
1669168,1451221,1603688
1668955,1451555,1603364
1669050,1451513,1603336
1669045,1451465,1601614
1669759,1451685,1602856
1669690,1451767,1599664
1669682,1451758,1597128
1669642,1451655,1594789
1669590,1451682,1590997
1669414,1451197,1587428
1669252,1451050,1584639
1669193,1451112,1582952
1669277,1451155,1580990
1669319,1451344,1580375
1669557,1451174,1578835
1669663,1451334,1577569
1669650,1451158,1576927
1669439,1451216,1576419
1669652,1451429,1576950
1669498,1451732,1577622
1668935,1451821,1577472
1668935,1452065,1577301
1669259,1452038,1577247
1669272,1452420,1577298
1669352,1452584,1577873
1669581,1452536,1578795
1670089,1452371,1578678
1669910,1452754,1579124
1670001,1452901,1579863
1669949,1453003,1580321
1670113,1453385,1581081
1670220,1453475,1581009
1670304,1453443,1580871
1670196,1453658,1581875
1670365,1454013,1581664
1670823,1454237,1582639
1671095,1454561,1582086
1671104,1454661,1582125
1670976,1455094,1582749
1671066,1455393,1581462
1671257,1455814,1581545
1671328,1456143,1581016
1671277,1456184,1581727
1671277,1456449,1581275
1671399,1456600,1581961
1671491,1456594,1581469
1671702,1456912,1582628
1671793,1456950,1582456
