Initializing AFE4404...
Initialized Success!
PD3:1558201
PD3:1557974
PD3:1557974
PD3:1557632
PD3:1557316
PD3:1557973
PD3:1557436
PD3:1556762
PD3:1557236
PD3:1556455
PD3:1556771
PD3:1557118
PD3:1557455
PD3:1558123
PD3:1558700
PD3:1558815
PD3:1559046
PD3:1558326
PD3:1559181
PD3:1559257
PD3:1559558
PD3:1559301
PD3:1558955
PD3:1559009
PD3:1559169
PD3:1558455
PD3:1558315
PD3:1557538
PD3:1556545
PD3:1555273
PD3:1554792
PD3:1553903
PD3:1553121
PD3:1551881
PD3:1552627
PD3:1552138
PD3:1551655
PD3:1550517
PD3:1549941
PD3:1549381
PD3:1549830
PD3:1550282
PD3:1550419
PD3:1550645
PD3:1550919
PD3:1550996
PD3:1551108
PD3:1551170
PD3:1551412
PD3:1552113
PD3:1552524
PD3:1553402
PD3:1553629
PD3:1553669
PD3:1554026
PD3:1553756
PD3:1554214
PD3:1554600
PD3:1554918
PD3:1558064
PD3:1556037
PD3:1555203
PD3:1554611
PD3:1556920
PD3:1554685
PD3:1554110
PD3:1553055
PD3:1554573
PD3:1548874
PD3:1546574
PD3:1544490
PD3:1541724
PD3:1539960
PD3:1537853
PD3:1535987
PD3:1534670
PD3:1533484
PD3:1532253
PD3:1531681
PD3:1530387
PD3:1530141
PD3:1529926
PD3:1529601
PD3:1529984
PD3:1530632
PD3:1531029
PD3:1531350
PD3:1531247
PD3:1531768
PD3:1531661
PD3:1532076
PD3:1532817
PD3:1533660
PD3:1532654
PD3:1533582
PD3:1534034
PD3:1533943
PD3:1533805
PD3:1533972
PD3:1533993
PD3:1533687
PD3:1533264
PD3:1532818
PD3:1532133
PD3:1533309
PD3:1532280
PD3:1531319
PD3:1531854
PD3:1531366
PD3:1530893
PD3:1531608
PD3:1531775
PD3:1531848
PD3:1531859
PD3:1531823
PD3:1532662
PD3:1533786
PD3:1533172
PD3:1534515
PD3:1535404
PD3:1535494
PD3:1535573
PD3:1535957
PD3:1536787
PD3:1537223
PD3:1537919
PD3:1538532
PD3:1538236
PD3:1538922
PD3:1539257
PD3:1539528
PD3:1538689
PD3:1538153
PD3:1539754
PD3:1540851
PD3:1540089
PD3:1540017
PD3:1540625
PD3:1540028
PD3:1540986
PD3:1541057
PD3:1541900
PD3:1541225
PD3:1541900
PD3:1541611
PD3:1543727
PD3:1543157
PD3:1544158
PD3:1543966
PD3:1544537
PD3:1544114
PD3:1545659
PD3:1546027
PD3:1546470
PD3:1547985
PD3:1549105
PD3:1549903
PD3:1550586
PD3:1551837
PD3:1552408
PD3:1553589
PD3:1553357
PD3:1553775
PD3:1553502
PD3:1553714
PD3:1553709
PD3:1553563
PD3:1552026
PD3:1551317
PD3:1550217
PD3:1549102
PD3:1545721
PD3:1544118
PD3:1541130
PD3:1540226
PD3:1537554
PD3:1535216
PD3:1532070
PD3:1531134
PD3:1529449
PD3:1528422
PD3:1526997
PD3:1526863
PD3:1526217
PD3:1526797
PD3:1527670
PD3:1528689
PD3:1529446
PD3:1529981
PD3:1530822
PD3:1531468
PD3:1531979
PD3:1534079
PD3:1534803
PD3:1535907
PD3:1536995
PD3:1537909
PD3:1538687
PD3:1539696
PD3:1540050
PD3:1540883
PD3:1541034
PD3:1541953
PD3:1541926
PD3:1541728
PD3:1541843
PD3:1542514
PD3:1542512
PD3:1541743
PD3:1542102
PD3:1542642
PD3:1543627
PD3:1543841
PD3:1545325
PD3:1546120
PD3:1546187
PD3:1546198
PD3:1546120
PD3:1546371
PD3:1546872
PD3:1547354
PD3:1548042
PD3:1548397
PD3:1549311
PD3:1549998
PD3:1551093
PD3:1551429
PD3:1551806
PD3:1552139
PD3:1552028
PD3:1552779
PD3:1553405
PD3:1553654
PD3:1553805
PD3:1554032
PD3:1553860
PD3:1554436
PD3:1554798
PD3:1555316
PD3:1554933
PD3:1555402
PD3:1556198
PD3:1556563
PD3:1555682
PD3:1556409
PD3:1557082
PD3:1556795
PD3:1557700
PD3:1558993
PD3:1559861
PD3:1560841
PD3:1560445
