Initializing AFE4404...
Initialized Success!
PD3:1649632
PD3:1649837
PD3:1649900
PD3:1649253
PD3:1649414
PD3:1649237
PD3:1650182
PD3:1650166
PD3:1649247
PD3:1649662
PD3:1650316
PD3:1650151
PD3:1650419
PD3:1650241
PD3:1650483
PD3:1650323
PD3:1650593
PD3:1650155
PD3:1650820
PD3:1650535
PD3:1650105
PD3:1650855
PD3:1650899
PD3:1651346
PD3:1651336
PD3:1650946
PD3:1651253
PD3:1651606
PD3:1652060
PD3:1651687
PD3:1651824
PD3:1651334
PD3:1651211
PD3:1651581
PD3:1651356
PD3:1651117
PD3:1651638
PD3:1652645
PD3:1652777
PD3:1652334
PD3:1652182
PD3:1651606
PD3:1651589
PD3:1651837
PD3:1652427
PD3:1653255
PD3:1653516
PD3:1652873
PD3:1651991
PD3:1652332
PD3:1652397
PD3:1652166
PD3:1651164
PD3:1651144
PD3:1650837
PD3:1651881
PD3:1651337
PD3:1650631
PD3:1650863
PD3:1650425
PD3:1650971
PD3:1652011
PD3:1651632
PD3:1651954
PD3:1651624
PD3:1651526
PD3:1651944
PD3:1651538
PD3:1651371
PD3:1651765
PD3:1652402
PD3:1652564
PD3:1652424
PD3:1653468
PD3:1653563
PD3:1653488
PD3:1653187
PD3:1653352
PD3:1653072
PD3:1652844
PD3:1652718
PD3:1653274
PD3:1653216
PD3:1653770
PD3:1652667
PD3:1653249
PD3:1652501
PD3:1652878
PD3:1652639
PD3:1653103
PD3:1652554
PD3:1652232
PD3:1651822
PD3:1652303
PD3:1652511
PD3:1652685
PD3:1653171
PD3:1652700
PD3:1652698
PD3:1652360
PD3:1652727
PD3:1653101
PD3:1652670
PD3:1652737
PD3:1652944
PD3:1653109
PD3:1653138
PD3:1652941
PD3:1652831
PD3:1653001
PD3:1653233
PD3:1654163
PD3:1654505
PD3:1655144
PD3:1654791
PD3:1654798
PD3:1654743
PD3:1654762
PD3:1654672
PD3:1654377
PD3:1654470
PD3:1654309
PD3:1654546
PD3:1654433
PD3:1653547
PD3:1652708
PD3:1652793
PD3:1652449
PD3:1653023
PD3:1653561
PD3:1653191
PD3:1652464
PD3:1652708
PD3:1652577
PD3:1652166
PD3:1652390
PD3:1652358
PD3:1652702
PD3:1653203
PD3:1653688
PD3:1653695
PD3:1653314
PD3:1653430
PD3:1652803
PD3:1653582
PD3:1653960
PD3:1653688
PD3:1653512
PD3:1654505
PD3:1653981
PD3:1654356
PD3:1654114
PD3:1653810
PD3:1653668
PD3:1653964
PD3:1655079
PD3:1654802
PD3:1655020
PD3:1654469
PD3:1655070
PD3:1655650
PD3:1655831
PD3:1655741
PD3:1655606
PD3:1655606
PD3:1655425
PD3:1655183
PD3:1654954
PD3:1655508
PD3:1655976
PD3:1655861
PD3:1655494
PD3:1654871
PD3:1655885
PD3:1655606
PD3:1656171
PD3:1656044
PD3:1655940
PD3:1655535
PD3:1656161
PD3:1656189
PD3:1656087
PD3:1655622
PD3:1656030
PD3:1656566
PD3:1655734
PD3:1655560
PD3:1654905
PD3:1654818
PD3:1654493
PD3:1654270
PD3:1654064
PD3:1654744
PD3:1654406
PD3:1654082
PD3:1654665
PD3:1654454
PD3:1654533
PD3:1654937
PD3:1654597
PD3:1653799
PD3:1654050
PD3:1654603
PD3:1654830
PD3:1654160
PD3:1654624
PD3:1654778
PD3:1654749
PD3:1653943
PD3:1653705
PD3:1653489
PD3:1653960
PD3:1654326
PD3:1653678
PD3:1653368
PD3:1653988
PD3:1654022
PD3:1652967
PD3:1653379
PD3:1653829
PD3:1653666
PD3:1653032
PD3:1652905
PD3:1653266
PD3:1653337
PD3:1653214
PD3:1652521
PD3:1653075
PD3:1653907
PD3:1653615
PD3:1654187
PD3:1654232
PD3:1654211
PD3:1654336
PD3:1654171
PD3:1654603
PD3:1654824
PD3:1654820
PD3:1655029
PD3:1655067
PD3:1654990
PD3:1655063
PD3:1654774
PD3:1654585
PD3:1654558
PD3:1654415
PD3:1654475
