GREEN,RED,IR
1361074,1803767,1651947
1361260,1806039,1651688
1361041,1805696,1651643
1361284,1804405,1651719
1361459,1803899,1651520
1361242,1803286,1651824
1361426,1803453,1651616
1361528,1802971,1650563
1361725,1803189,1651483
1361524,1802849,1651871
1361571,1802779,1652342
1361517,1803272,1652417
1361717,1803670,1652284
1361720,1803299,1651894
1361927,1803606,1652324
1361913,1803808,1651704
1362136,1803074,1651338
1362535,1802263,1650858
1362171,1801583,1650423
1362269,1801522,1650709
1362296,1801191,1650782
1362201,1801373,1650985
1362551,1800757,1652277
1362260,1800522,1651368
1362218,1800479,1651547
1362066,1799961,1651707
1361935,1799957,1650917
1362012,1799551,1651584
1361935,1799569,1651880
1361794,1799707,1651952
1362032,1799360,1651518
1361499,1798885,1651525
1361779,1798916,1651716
1361770,1798435,1652282
1361747,1798220,1652933
1361566,1798138,1652788
1361681,1798315,1652040
1361767,1798300,1651753
1361511,1798083,1652237
1361557,1798029,1652119
1361679,1798108,1651804
1361730,1798402,1651618
1361828,1798668,1651415
1361860,1798849,1651584
1361765,1799176,1651520
1361741,1798961,1652259
1361617,1798581,1651680
1361810,1798300,1653059
1362088,1798347,1653181
1361990,1798579,1653198
1362091,1798292,1652939
1361709,1798253,1652313
1361689,1798194,1652201
1361755,1798190,1651574
1361016,1797882,1651423
1361619,1797210,1651835
1361714,1797493,1651130
1362161,1797943,1651211
1361989,1797751,1651414
1361887,1797501,1652409
1362324,1798037,1651951
1362280,1797842,1652047
1362425,1797842,1652032
1362567,1798210,1652607
1362056,1798664,1652888
1362183,1798582,1652958
1362059,1798774,1652361
1362111,1798698,1652630
1361492,1798662,1652027
1362228,1798436,1652098
1362230,1798013,1651654
1362215,1798315,1652358
1362315,1798006,1652145
1362714,1797790,1652171
1362997,1797484,1651728
1362492,1797097,1652153
1362308,1796423,1652102
1362457,1796129,1652606
1362406,1795728,1653126
1361600,1795695,1653155
1362177,1795536,1653011
1361662,1794686,1653168
1361740,1794988,1652946
1361826,1795143,1652808
1361665,1795415,1652300
1361716,1795670,1652507
1361598,1795906,1652743
1361612,1795907,1653797
1361430,1795994,1654035
1361643,1796502,1653535
1361525,1796228,1653956
1361445,1796347,1653641
1361296,1795781,1653487
1361389,1795676,1653498
1361276,1795565,1653443
1361438,1795567,1653514
1361599,1795382,1653501
1361637,1795261,1653714
1361555,1795346,1653408
1361739,1795207,1654002
1362368,1795428,1653783
1361677,1795504,1653571
1361677,1795499,1654086
1361270,1795361,1653658
1361233,1795387,1653697
1361431,1795250,1653251
1361321,1795378,1653087
1361319,1794958,1653953
1361093,1794887,1654243
1361307,1794645,1654104
1361302,1795050,1653878
1361401,1795089,1654367
1361173,1795604,1654244
1361306,1794267,1653575
1361397,1794115,1654524
1361556,1794492,1654576
1361736,1794841,1654775
1361408,1794842,1654946
1361557,1795164,1653885
1361791,1795396,1654010
1361733,1795541,1654521
1361755,1795527,1654705
1361404,1795174,1654713
1361785,1795344,1653360
1361773,1794983,1653353
1361658,1794902,1652790
1361987,1794539,1653008
1361984,1794843,1652095
1361800,1793935,1652013
1362100,1793739,1651924
1362133,1793436,1652129
1361485,1793322,1652394
1361439,1792889,1652488
1361418,1792702,1651911
1361328,1792433,1652197
1361175,1791874,1651779
1361193,1791270,1651698
1360938,1791585,1651608
1361080,1790831,1651813
1360982,1790446,1652281
1361055,1790772,1651958
1361013,1790467,1652234
1360862,1790329,1652262
1361163,1790478,1653110
1361161,1790712,1652651
1360716,1791013,1652518
1360967,1791251,1652303
1360966,1790870,1652405
1360949,1791120,1652963
1360986,1791065,1651832
1361011,1790737,1651669
1360872,1790541,1651912
1360953,1790353,1652006
1360933,1790515,1652237
1361019,1790646,1652530
1360926,1790549,1652597
1361108,1790453,1652714
1361228,1790578,1652356
1361121,1790819,1652479
1361202,1790253,1652684
1361481,1790562,1652340
1361377,1790207,1652550
1361586,1790095,1652663
1361206,1790235,1652887
1361034,1790494,1653182
1360795,1790279,1653316
1361029,1789939,1653299
1361189,1790114,1653578
1361352,1790217,1653305
1361182,1790342,1653454
1361336,1789958,1653581
1360748,1790290,1654068
1361198,1790144,1653831
1361491,1790167,1654119
1361699,1790431,1653947
1361584,1790218,1654373
1361723,1790158,1654134
1361606,1790483,1654553
1361883,1790242,1654304
1361809,1790736,1654254
1361642,1790668,1654772
1361642,1790553,1654528
1361479,1790948,1654332
1361688,1790922,1654613
1361704,1791006,1653942
1361673,1790665,1653773
1361563,1790337,1653501
1361909,1790516,1653405
1361951,1790589,1653532
1361961,1790551,1653186
1361952,1790540,1652975
1362101,1790080,1652108
1361840,1789559,1652199
1361972,1788750,1651892
1361596,1788261,1652782
1361040,1787459,1652239
1361592,1787742,1652434
1361512,1787709,1652279
1361693,1787942,1652559
1361472,1787972,1652603
1361384,1787972,1651764
1361054,1787012,1651574
1361090,1786352,1652257
1360962,1785627,1651192
1361205,1785847,1651906
1360735,1785563,1651916
1361045,1784593,1651619
1361000,1784354,1651884
1361113,1783954,1652237
1361581,1784146,1651832
1360853,1784217,1652517
1360848,1783914,1652661
1361013,1783224,1652691
1360671,1783293,1653034
1360897,1783117,1653828
1360989,1783544,1654342
1361501,1784971,1653534
1360938,1784302,1653305
1361157,1784081,1652982
1361572,1784264,1653959
1361501,1783872,1653571
1362142,1783997,1653089
1361818,1784209,1653089
1361446,1784455,1651970
1361508,1784145,1652869
1361903,1784201,1652964
1361970,1784198,1652835
1361892,1784505,1653296
1361690,1784343,1653735
1361643,1784636,1652408
1361875,1785095,1652840
1361932,1785447,1652581
1362134,1785715,1652873
1362124,1786388,1653409
1362420,1785877,1653944
1362384,1786044,1652837
1361526,1786240,1653015
1362143,1786320,1653086
1361993,1786519,1652163
1361993,1786413,1652613
1361932,1786635,1652832
1362099,1786100,1653159
1362287,1786200,1652969
1362334,1786321,1653971
1362177,1785826,1654038
1362056,1785808,1652866
1362326,1785526,1652527
1362234,1785525,1652572
1362199,1785465,1651711
1362193,1785226,1651790
1362180,1784513,1650934
1361844,1784052,1652281
1362049,1784047,1651601
1361986,1783674,1651485
1362013,1783653,1651226
1362080,1783340,1650552
1362065,1783192,1650552
1361870,1782855,1650826
1361891,1782892,1650527
1361985,1782880,1650406
1361793,1782968,1650538
1361506,1782913,1650465
1361506,1782781,1651253
1361411,1782898,1651958
1361466,1782577,1651726
1361493,1782867,1651028
1361505,1782451,1651472
1361170,1782043,1651236
1361348,1781834,1650895
1361683,1781664,1650957
1361273,1781853,1650743
1361396,1782109,1650672
1361319,1781773,1651173
1361222,1781549,1651448
1361253,1781754,1651074
1361471,1781894,1650895
1361049,1781662,1651115
1361124,1781071,1651155
1361492,1781271,1651036
1361657,1781421,1650750
1361472,1781216,1650805
1361460,1781407,1650614
1361198,1781552,1651101
1361348,1781457,1651004
1361437,1781340,1651030
1361617,1781430,1651435
1361342,1781145,1651526
1362033,1780762,1651767
1361760,1780758,1652086
1361860,1780121,1651929
1362111,1780676,1652288
1362087,1780150,1652711
1362068,1780182,1652237
1361997,1780444,1652187
1361839,1780388,1652156
1362060,1780515,1652499
1362145,1780263,1652933
1362144,1780784,1651804
1362434,1781517,1652270
1362484,1781478,1651755
1362834,1781472,1650954
1362722,1781057,1650951
1362432,1780040,1650712
1362730,1779925,1650554
1362822,1779546,1649302
1362620,1779461,1649455
1362361,1779101,1649480
1362228,1778333,1649554
1361949,1777851,1648813
1361970,1776599,1648461
1362169,1776259,1648126
1361890,1776446,1648542
1362103,1776559,1648905
1361964,1776728,1649206
1361740,1776041,1648707
1361964,1776506,1648138
1362129,1776522,1647505
1361406,1776867,1647883
1362001,1777000,1648092
1361933,1776964,1647711
1361875,1777152,1648127
1361817,1777422,1648478
1361131,1776976,1648400
1361720,1776641,1649301
1362273,1776709,1649032
1361863,1776295,1648463
1362124,1776172,1648395
1362198,1776420,1648153
1362123,1776100,1648325
1362393,1775924,1647703
1362038,1775924,1647145
1362034,1776043,1647196
1362398,1775999,1646420
1362368,1775660,1646670
1362236,1775845,1646736
1362363,1775656,1646184
1362751,1776169,1646187
1362626,1775648,1646175
1362815,1776223,1645827
1363114,1776827,1645828
1362834,1776805,1645828
1363053,1776813,1645423
1362959,1777783,1644365
1363367,1776793,1644359
1362718,1776650,1644102
1363347,1776811,1645176
1364089,1776868,1644485
1363570,1776923,1644844
1363204,1776024,1644811
1362810,1774800,1644661
1362887,1774616,1643740
1362837,1775090,1642918
1362741,1774853,1642481
1362572,1774383,1642270
1362247,1774069,1642004
1362576,1774263,1642381
1362607,1774094,1643106
1362490,1773842,1643945
1362378,1774027,1643642
1362694,1774699,1642941
1362258,1774080,1643364
1362638,1774603,1643507
1362624,1774459,1643765
1362672,1774844,1642745
1362382,1774798,1642673
1362432,1774770,1642473
1362463,1774769,1642066
1362604,1774588,1642285
1362542,1774460,1642155
1362686,1774463,1641824
1362400,1773920,1642011
1362610,1774168,1641334
1362735,1774568,1642336
1362975,1774428,1642067
1363029,1774177,1642578
1363038,1774251,1642880
1363021,1773988,1642351
1363347,1773974,1642225
1363275,1774179,1642647
1363157,1774313,1643215
1362976,1774185,1642828
1363077,1774332,1642556
1363032,1774028,1643104
1363239,1773941,1643368
1363217,1773778,1643115
1363496,1773430,1643112
1363224,1773213,1642493
1363377,1773545,1642519
1363437,1773621,1642165
1363698,1773664,1642101
1363673,1773720,1642536
1363658,1773636,1641535
1363907,1773785,1641900
1363778,1774065,1641795
1363720,1774269,1641545
1363560,1774494,1641195
1364027,1774162,1641649
1364176,1774367,1641778
1363935,1774221,1641419
1364247,1773955,1641514
1364265,1774088,1641499
1363957,1774210,1642154
1363900,1774028,1643297
1364057,1774095,1643033
1364143,1773724,1643148
1364150,1773900,1643231
1364281,1773386,1644068
1364139,1772892,1643832
1364150,1772708,1644179
1364139,1772430,1643730
1364202,1772084,1642574
1364204,1771852,1643025
1364033,1771582,1642799
1363925,1771262,1642573
1363805,1771298,1642853
1363974,1771425,1642090
1363619,1771582,1642205
1363549,1771439,1641537
1363549,1771583,1641501
1363590,1771637,1641539
1363568,1771677,1641226
1363540,1771696,1641711
1363569,1771554,1641630
1363696,1771254,1642361
1363566,1771503,1641478
1363582,1771484,1641755
1363704,1771286,1641717
1363543,1771498,1641396
1363534,1771431,1641358
1363389,1771172,1641825
1363424,1771340,1642309
1363418,1771912,1641851
1363687,1771887,1640828
1363775,1771914,1640817
1363748,1771209,1640978
1363774,1771302,1641233
1363910,1771521,1640810
1363667,1771433,1640634
1363839,1771209,1640360
1363423,1771467,1639854
1363451,1771806,1639806
1363451,1771363,1639723
1363514,1770871,1640407
1363468,1770983,1639661
1363675,1771198,1638652
1363643,1770833,1638943
1363403,1770770,1638983
1363477,1770865,1639713
1363660,1770358,1640056
1363739,1770903,1639068
1363728,1771099,1638567
1363987,1770712,1637866
1363750,1770049,1638700
1364077,1770007,1638553
1364000,1769811,1638296
1364247,1769470,1638311
1364341,1769971,1638362
1364635,1770071,1638742
1364367,1770277,1638798
1364365,1770717,1639023
1364350,1770433,1639512
1364675,1770673,1639884
1364852,1770792,1640109
1363781,1770567,1640340
1364908,1771025,1640366
1365481,1770232,1639687
1364880,1770117,1639651
1365023,1770428,1639569
1364966,1770170,1639240
1365151,1770160,1640074
1365222,1769510,1640477
1364733,1768781,1639617
1364629,1768684,1639896
1364385,1768453,1639215
1364338,1769254,1639630
1364337,1768771,1639595
1364434,1768251,1639767
1364312,1768385,1639249
1364284,1768062,1639300
1364224,1768303,1639746
1364398,1768445,1638705
1364115,1768448,1638242
1364141,1768742,1638200
1364151,1768456,1638462
1364181,1768571,1638840
1364294,1768283,1638929
1363999,1767762,1639532
1364270,1767835,1639573
1364251,1767865,1639284
1364294,1767084,1638930
1364379,1767534,1639263
1364552,1767358,1639389
1364392,1767316,1639745
1364269,1766829,1639351
1364076,1766660,1638839
1364426,1765997,1638724
1364381,1765727,1639212
1364380,1765705,1639385
1364148,1765193,1639574
1364259,1765710,1639729
1364351,1766421,1640253
1364855,1766925,1640418
1364715,1767041,1640607
1364701,1766607,1640342
1365021,1766584,1639964
1365026,1766456,1639893
1365057,1766215,1639907
1364885,1766427,1640408
1365174,1765851,1640277
1365146,1765804,1640773
1365341,1766067,1640560
1365070,1765991,1640276
1365230,1765434,1640128
1364936,1764992,1639690
1364808,1764384,1640122
1364565,1764461,1639799
1364490,1764408,1639436
1364553,1764918,1639442
1364575,1765052,1638826
1364493,1765006,1639605
1364396,1764809,1639868
1364501,1765149,1639883
1364431,1765140,1639851
1364572,1765076,1639740
1364253,1764794,1640245
1364419,1765245,1640537
1364308,1765238,1640125
1364576,1765180,1639766
1364599,1765431,1639600
1364454,1765499,1640195
1364433,1765344,1640886
1364530,1765775,1641006
1364308,1765853,1641486
1364383,1766335,1641469
1364288,1766336,1640716
1364288,1766232,1641306
1364190,1765931,1641073
1364182,1765915,1642017
1364378,1765804,1642141
1364348,1765537,1641863
1364307,1765256,1641557
1364254,1765211,1641922
1364190,1765424,1642594
1364211,1765372,1642115
1364274,1765577,1641009
1364298,1765496,1641289
1364177,1765342,1641588
1364251,1765614,1641312
1364457,1765656,1641446
1364411,1765816,1641628
1364588,1765707,1641030
1364303,1765664,1642163
1364376,1765291,1642775
1364637,1765571,1643294
1364711,1765828,1643765
1364479,1766123,1643282
1364500,1766179,1643938
1364500,1766123,1643353
1364563,1766386,1643922
1364858,1766323,1644177
1364732,1766179,1644607
1364872,1766289,1643916
1365142,1766481,1644275
1364807,1766474,1644351
1364531,1766290,1645121
1364812,1766161,1645463
1364833,1766082,1645533
1364778,1766241,1645518
1365023,1766247,1646363
1364761,1766077,1646005
1364729,1766261,1645860
1364788,1766201,1646250
1365457,1766253,1646230
1365492,1766333,1646161
1365341,1766404,1645580
1365409,1766168,1646157
1365470,1766478,1646531
1365565,1766290,1646737
1365387,1766728,1646911
1365312,1766653,1647566
1365312,1766354,1647891
1365399,1766330,1648177
1365366,1766405,1648984
1365413,1766557,1649213
1365516,1765924,1649699
1365588,1765785,1649341
1365325,1765531,1648830
1364968,1765181,1648486
1364824,1764431,1648630
1364716,1763841,1648125
1364569,1763833,1647934
1364284,1763865,1648007
1364553,1764251,1648393
1364264,1763533,1647965
1364330,1764173,1648552
1364389,1764141,1648627
1364236,1764246,1648052
1364004,1763529,1648177
1364506,1763819,1648384
1364403,1763780,1648722
1364245,1763671,1647679
1363991,1763099,1647200
1363892,1763226,1646949
1364086,1763132,1648248
1363797,1762232,1648336
1364055,1762565,1648470
1364106,1762444,1648698
1364117,1762235,1648280
1364176,1762507,1648429
1364291,1762799,1648840
1364459,1762805,1648864
1364155,1762873,1648503
1364406,1763068,1648472
1364290,1763363,1648813
1364626,1764115,1649101
1364687,1764052,1648808
1364903,1764115,1649213
1364878,1764502,1649728
1364957,1764381,1650396
1364880,1764289,1650072
1365610,1764440,1650302
1364920,1764571,1650851
1364920,1764211,1650189
1365048,1764240,1650032
1365059,1764212,1650223
1365072,1763720,1650679
1365005,1763313,1650531
1364926,1762629,1651009
1364806,1762139,1650703
1364517,1761570,1650980
1364436,1761884,1650970
1364350,1761871,1650799
1364306,1761987,1651466
1364075,1762147,1651784
1363946,1762057,1652394
1363914,1762281,1652823
1363862,1762430,1653029
1363646,1762422,1652728
1363765,1762698,1653223
1363536,1763198,1653335
1363874,1764310,1653109
1363403,1764243,1652902
1363402,1763895,1655209
1363628,1763607,1656362
1363631,1763222,1656518
1363316,1762878,1655869
1363306,1762546,1657085
1363443,1762278,1658271
1363201,1762510,1657991
1363213,1762588,1657970
1363424,1762744,1657821
1363316,1762622,1657821
1363509,1763554,1658059
1363514,1764620,1657590
1363758,1764984,1656963
1363746,1765151,1656789
1363938,1766025,1656489
1363590,1766272,1656565
1363660,1766232,1657094
1363520,1766114,1656952
1363766,1765896,1656626
1363800,1766214,1656849
1363783,1765806,1657173
1363782,1765544,1657471
1363912,1766003,1657366
1364015,1766338,1656640
1364011,1766620,1657124
1364174,1766936,1657041
1364458,1767135,1657323
1364257,1767007,1657045
1364723,1766145,1656622
1364487,1765948,1657076
1364646,1765492,1657508
1364430,1765267,1657716
1364696,1765026,1657715
1364488,1765190,1657653
1364034,1764812,1657869
1363769,1764116,1657242
1363859,1763663,1657690
1363642,1763642,1657715
1363669,1763134,1657839
1363581,1762718,1657974
1363362,1762177,1657986
1363145,1762430,1657055
1363213,1762340,1657318
1363315,1762441,1656977
1363321,1762390,1657130
1363144,1762467,1656076
1363003,1762474,1656110
1363139,1762849,1656298
1363074,1762837,1656621
1362888,1763424,1656827
1362606,1763409,1656820
1362606,1763285,1656943
1362584,1763205,1656902
1362573,1763294,1657032
1362528,1762684,1656976
1362689,1762871,1657151
1362449,1762740,1657898
1362619,1763256,1656966
1362468,1763612,1658014
1362689,1763508,1657766
1362513,1763542,1658549
1362622,1763364,1658903
1362305,1762804,1658735
1362246,1762820,1658690
1362213,1762569,1659009
1362537,1762585,1658830
1362378,1762599,1660059
1362273,1762298,1659933
1362471,1761964,1659688
1362292,1761778,1660607
1362219,1761489,1660934
1362378,1761525,1660925
1361978,1761459,1661206
1361978,1761494,1660278
1362033,1761533,1660421
1362018,1761761,1660480
1362154,1762134,1661966
1362205,1762385,1661966
1362533,1762365,1662068
1362276,1763216,1661739
1361976,1762755,1661252
1362160,1762603,1661480
1361783,1762579,1661040
1362252,1762857,1661280
1362253,1762909,1660320
1362332,1762758,1660273
1362189,1762781,1659968
1362401,1763077,1659797
1362937,1763008,1660530
1362858,1763072,1660351
1362718,1763279,1660362
1362780,1762826,1660001
1362651,1762937,1660656
1362508,1762992,1661072
1362737,1763474,1660604
1362638,1763460,1661234
1362638,1763454,1660876
1362512,1763463,1661615
1362626,1763496,1661280
1362563,1763815,1662436
1363066,1763564,1662527
1362777,1764070,1662695
1362733,1763432,1662422
1362587,1763249,1662929
1362685,1763075,1663345
1362972,1762722,1663710
1363252,1762397,1663937
1362786,1762381,1663525
1362439,1761432,1664231
1361724,1760694,1664543
1361948,1760847,1664273
