GREEN,RED,IR
1271343,1922855,1968928
1271228,1923368,1969488
1271377,1924550,1969036
1271536,1925253,1969424
1271688,1925804,1970608
1271785,1926033,1970228
1272020,1925611,1968955
1272103,1925547,1966767
1272387,1925944,1965460
1272533,1926285,1964631
1272938,1926527,1963219
1273109,1926729,1962052
1273319,1927013,1961000
1273462,1927573,1960216
1273780,1928481,1958362
1273981,1928970,1957741
1274095,1930110,1957498
1274206,1931203,1957207
1274206,1932175,1957270
1274388,1932504,1957270
1274775,1933136,1958389
1275164,1933391,1957897
1275259,1932376,1957776
1275496,1931861,1958190
1276342,1931942,1959135
1276417,1932627,1960505
1276441,1932782,1961927
1276792,1933199,1959815
1276880,1933843,1960816
1277034,1933881,1960470
1277263,1934465,1962862
1277550,1934856,1962839
1278039,1935530,1963217
1278413,1935795,1961884
1278390,1936255,1963536
1278763,1936608,1963570
1278897,1937056,1963781
1279430,1937412,1963851
1279368,1937685,1962730
1279191,1937120,1963957
1278995,1936235,1962741
1278995,1934935,1962440
1278830,1933141,1961881
1278471,1931990,1962758
1277599,1930592,1962533
1276874,1929779,1962981
1275096,1928558,1962071
1274846,1928457,1962699
1274737,1928961,1964154
1274382,1929533,1963800
1274376,1929695,1963145
1273963,1928986,1962975
1273981,1929000,1963881
1274077,1929181,1964293
1274238,1929816,1964186
1274355,1930222,1964579
1274291,1930242,1965843
1274312,1929941,1966454
1274442,1929935,1966097
1274620,1930012,1966897
1274741,1930443,1966865
1274896,1930800,1967047
1274734,1931034,1969375
1274734,1930972,1968420
1274963,1931262,1968856
1275131,1931353,1968722
1275164,1931955,1969094
1275342,1932129,1968842
1275481,1932126,1970126
1275700,1932337,1969729
1275478,1933050,1969922
1275776,1933124,1970309
1275688,1932999,1971631
1275618,1932765,1971644
1275630,1932032,1970646
1275648,1931210,1970141
1275852,1930907,1969487
1276004,1930594,1967069
1276070,1930621,1966674
1276335,1930821,1966068
1276537,1931055,1963808
1276678,1931452,1961526
1276718,1932443,1962249
1276991,1933295,1962546
1276801,1933731,1960869
1277130,1933908,1958840
1277130,1934569,1959269
1277251,1934653,1959540
1277698,1934788,1960588
1277841,1934980,1959591
1277931,1934853,1959329
1278161,1934629,1960285
1278818,1935043,1961468
1279230,1935710,1961741
1279348,1935845,1961952
1279622,1935960,1962598
1280047,1935985,1965020
1280050,1935921,1965618
1280211,1936527,1966477
1280501,1936579,1966041
1280752,1936963,1967052
1281219,1936823,1965608
1281597,1936705,1966754
1281777,1936483,1967409
1282050,1936197,1967436
1282215,1936525,1968307
1282376,1936837,1967983
1282370,1937195,1966601
1282438,1937222,1967154
1282438,1937868,1967796
1282861,1937754,1968288
1283212,1938219,1968489
1283391,1938289,1966901
1283690,1938268,1967659
1283572,1938805,1968014
1284468,1940269,1969798
1284762,1940770,1969447
1284994,1940456,1968956
1285167,1940706,2009721
1285597,1940651,1976989
1285409,1940054,1971783
1285344,1938719,1971003
1285461,1937140,1969464
1285418,1935693,1970858
1285104,1934293,1971996
1284567,1932919,1972060
1284139,1931908,1972167
1283893,1931280,1977792
1283452,1930963,1973431
1282976,1931521,1972754
1282566,1931677,1971892
1282566,1932009,1973435
1282436,1932193,1972067
1282119,1932761,1973496
1282286,1933392,1972195
1282249,1933264,1973589
1282268,1933085,1974012
1282601,1933095,1974288
1282405,1933516,1974121
1282537,1933190,1975158
1282943,1933421,1975140
1283081,1933188,1979412
1282989,1932745,1981638
1283043,1932474,1975176
1283484,1932493,1974583
1283546,1932348,1974560
1283922,1932776,1974738
1283943,1931942,1973880
1284121,1930724,1975258
1284074,1930005,1972975
1283998,1928989,1973130
1284108,1928130,1971343
1284272,1927558,1969492
1284098,1927246,1968266
1284098,1926458,1968119
1283929,1925733,1968446
1283958,1925207,1967412
1284086,1924556,1966789
1284013,1924217,1965813
1283848,1923835,1967171
1284111,1923940,1967392
1284348,1923827,1966864
1284008,1923810,1968051
1284420,1924371,1966721
1284735,1924509,1967001
1284536,1924405,1968110
1284877,1925460,1967315
1285166,1926299,1969097
1285058,1926929,1968480
1285299,1927416,1968627
1285460,1927542,1969211
1285849,1927897,1970145
1285970,1927878,1970733
1286028,1928663,1970091
1286399,1929124,1970208
1286583,1929898,1970430
1286583,1929982,1968728
1286815,1930913,1971271
1286749,1930829,1970112
1287057,1931276,1969554
1287355,1931355,1969924
1287472,1930851,1968952
1287695,1931238,1969924
1288099,1931765,1969702
1288387,1931942,1969292
1288550,1931412,1970661
1288973,1931268,1970401
1289007,1931042,1972246
1288960,1931042,1970379
1289172,1931804,1971082
1289518,1931544,1972089
1289800,1931507,1972207
1290126,1931316,1977236
1290266,1931271,1972137
1290484,1931287,1973134
1290587,1931255,1973605
1290716,1930334,1971883
1290726,1929657,1973197
1290619,1928930,1973466
1290619,1927893,1973588
1290720,1926461,1978279
1290758,1926261,1974050
1290664,1925734,1975213
1290656,1924767,1974484
1290361,1923950,1974504
1288961,1922956,1976500
1288638,1922941,1974926
1288250,1923080,1976356
1288056,1922818,1975553
1287918,1922554,1976017
1287800,1922069,2017856
1287505,1922251,2029064
1287576,1922865,1988436
1287627,1922168,1978712
1288016,1922074,1977458
1287867,1921587,2018961
1288063,1921036,1987290
1287930,1920816,1979699
1288102,1920678,1978107
1288299,1920565,2019747
1288163,1920432,1991963
1288118,1920415,1979797
1288118,1920764,1976221
1288482,1920756,1978865
1288494,1921200,1974076
1288732,1921638,1973002
1288792,1921770,1971343
1288944,1921691,1970959
1289044,1921659,1970866
1289141,1921532,1969229
1289044,1921555,1970113
1289233,1921668,1970943
1289167,1921524,1969768
1289029,1921440,1971010
1289024,1921701,1970653
1289092,1922340,1970576
1289022,1922740,1970474
1289370,1923261,1970404
1289451,1923213,1972078
1289548,1923260,1972086
1289663,1923606,1973552
1289681,1924182,1973321
1289852,1924180,2014997
1289915,1924435,1984933
1289694,1924204,2020629
1289694,1924685,1986366
1289975,1924769,1977867
1290288,1925487,1977008
1290332,1925523,2018525
1290559,1925713,1986606
1290628,1926464,1979158
1291173,1927987,1975860
1291599,1928446,1980901
1291666,1928347,1977273
1291995,1928772,1980843
1292140,1928985,1977718
1292259,1929100,1975928
1292474,1929961,1976269
1292590,1930459,1975122
1292920,1930930,1976538
1293190,1931487,2017830
1293399,1931977,1986397
1293694,1932689,1979827
1293618,1933028,1982993
1294056,1933395,2021991
1294190,1933719,1995212
1294248,1933674,1982545
1294156,1933522,1978811
1294156,1933690,1978599
1294441,1933585,1978301
1294717,1933749,1984769
1294851,1933198,1985566
1294649,1932355,1985129
1294373,1931548,1986777
1293866,1930015,1987162
1293541,1929638,1986447
1293094,1929199,1981786
1293159,1929565,2022780
1292907,1929659,1991103
1292622,1929203,1983598
1292444,1929381,2024932
1292594,1929975,1996417
1292887,1930973,2028299
1292899,1931869,1997329
1292948,1932855,1990410
1292935,1933712,1984541
1293206,1933614,1988003
1293437,1934426,1988379
1293402,1934790,1987913
1293309,1935370,2025962
1293309,1935144,1990997
1293273,1935204,1985820
1293399,1934942,1981009
1293655,1935045,1978974
1293718,1935789,1976863
1293865,1936122,1991467
1294437,1938201,1982289
1294629,1939794,1977309
1294742,1940736,1975320
1295000,1941485,1975361
1295186,1942241,1981127
1295110,1942241,1977472
1294981,1942604,1981777
1295277,1942966,1978183
1295109,1943319,1977746
1295434,1943540,1977793
1295588,1943754,2018815
1295394,1943655,2030350
1295726,1944026,1991367
1295653,1944350,1986667
1296008,1944404,1985896
1296112,1945363,1986520
1295917,1945217,2025049
1295917,1945508,2034146
1295893,1945028,1998538
1296305,1945372,2027418
1296501,1945833,1997190
1296724,1945742,1989709
1296924,1945697,2022978
1297176,1946652,2032303
1297455,1947297,2035944
1297747,1947779,1993857
1297888,1948157,1989351
1298069,1948111,1982425
1298132,1948190,2023924
1298318,1948653,2034089
1298527,1948910,1992892
1298918,1949265,1983526
1299229,1949805,1981359
1299337,1950968,1987119
1299596,1951065,1988023
1299557,1952703,2024622
1299774,1952749,1991489
1300068,1953120,1988079
1300265,1953060,1988359
1300165,1953330,1984626
1300165,1952884,1988208
1300161,1952677,2027012
1300355,1952948,1997207
1300442,1953144,1989586
1300572,1953347,2028523
1300641,1953905,1998884
1301241,1955727,1992172
1301365,1955427,1989903
1301383,1955260,2028403
1301498,1954463,2038043
1301384,1952968,2001443
1301194,1951238,1992504
1301000,1950247,1990157
1300715,1949744,2027117
1300694,1949897,2036742
1300462,1949346,2038832
1299927,1948828,2001336
1299473,1948083,2031042
1299391,1947433,1999251
1299218,1947190,1992861
1299139,1947090,1991298
1298952,1947570,1992724
1298952,1947544,1992312
1298875,1947899,1990886
1298730,1948237,1989993
1298938,1948721,1987144
1298993,1948715,1990303
1298967,1948292,1991815
1299055,1949068,1989978
1299159,1949382,2030559
1299190,1949603,1999822
1299412,1950133,1986631
1299493,1950972,1983352
1299549,1950920,1981524
1299546,1951654,1978540
1299602,1952059,1978201
1299598,1952538,1977351
1300145,1953624,1976824
1300381,1954531,2019093
1300199,1954999,1987252
1300407,1955160,1980825
1300370,1954761,1979021
1300545,1954666,1977283
1300305,1954939,2019420
1299965,1954908,1989063
1299965,1954744,1981605
1299979,1954361,1979662
1300029,1954236,1980256
1300284,1954181,1978642
1300314,1954368,2021110
1300209,1954172,1988918
1300399,1954451,1985419
1300693,1954280,1986721
1300823,1954375,2023101
1301076,1954551,1994711
1301269,1954828,1988242
1301216,1954585,1987085
1301320,1954389,2024032
1301402,1954733,1990922
1301574,1954913,1982925
1301755,1954966,1981969
1302090,1955435,1985327
1302140,1955650,1983192
1302440,1956225,1979346
1302585,1956185,1979323
1302777,1956255,1978602
1302935,1956701,1979657
1302841,1956830,1979176
1302841,1956994,1984614
1302939,1957163,1980024
1303168,1957440,1985772
1303410,1958197,1980519
1303697,1958155,1980320
1303709,1957512,1987731
1303833,1957571,2025133
1304280,1957808,1990530
1304512,1958431,1988007
1304564,1958454,1982527
1304882,1959075,1985753
1305070,1958945,1983670
1305058,1959009,1986963
1305099,1959222,1988529
1305402,1959470,1982744
1305635,1959721,2024397
1305876,1959911,1992260
1306062,1960099,1990012
1306336,1960268,1985405
1306445,1960614,1988484
1306611,1961387,1990025
1306588,1962351,1985923
1306648,1962708,1984477
1306648,1962750,1988323
1306829,1962991,1988612
1306987,1962720,1991045
1307193,1962691,1990955
1307388,1962675,1992671
1307651,1962028,1991483
1307595,1961329,1990002
1307053,1959691,1990859
1307003,1958881,2028923
1306706,1958635,1999071
1306311,1957756,1993691
1306002,1957546,2029683
1305503,1956849,2000465
1304822,1957410,1988825
1305186,1957326,1992913
1304953,1957619,1992766
1304830,1957925,2031320
1304632,1958217,2002856
1304745,1958363,1994086
1304738,1958707,1993353
1304748,1959171,1992340
1304746,1959160,1992801
1304713,1959725,1991214
1304713,1959724,1989324
1304423,1960157,1984626
1304396,1960124,1987009
1304638,1960774,1982092
1304512,1961187,2032906
1304446,1961678,1990691
1304567,1962008,2024490
1304811,1963313,1990102
1304925,1964042,1982314
1304861,1963900,1979729
1305113,1963614,1984798
1305184,1963663,1979813
1305078,1963547,1984552
1304914,1963922,1982280
1304918,1963772,1981021
1304952,1964044,1984968
1305034,1964267,1988325
1305008,1964444,1982536
1304979,1964597,2023145
1304801,1965376,1991910
1305243,1965761,1985758
1305079,1966616,1982381
1305035,1966853,1986448
1305035,1967660,1988567
1304870,1968528,1982335
1305064,1968695,1982135
1305023,1969185,1986304
1305129,1969212,1987382
1305134,1968953,1988709
1305337,1969322,1982599
1305688,1969114,1986668
1305799,1969477,1987872
1305942,1969503,1987850
1306047,1969736,2026892
1306095,1969647,1996784
1306185,1970114,1989226
1306343,1970611,2025240
1306530,1970961,1996776
1306900,1971196,1984537
1306881,1970861,2024158
1307110,1970981,1991548
1307302,1970765,2026267
1307320,1970897,1998186
1307352,1971119,1990611
1307252,1971759,1983621
1307490,1971712,1985946
1307490,1971616,1987062
1307551,1971808,1982014
1307786,1971866,1981916
1307937,1972184,2024628
1308069,1972416,1990652
1308240,1972401,1988897
1308694,1972505,1989699
1308564,1972923,2026004
1309043,1972414,2036308
1309203,1972436,2000714
1309250,1972301,2029614
1309284,1971751,1998201
1309428,1971845,1990362
1309335,1972025,1989473
1309691,1971762,2029013
1310281,1972119,1998938
1310251,1972308,1992930
1310424,1972573,1986001
1310567,1972444,1989647
1310315,1972651,2028107
1310714,1972807,2001762
1310871,1973152,1990060
1310613,1973189,1990191
1310613,1973312,1985395
1310956,1973231,1991761
1310932,1972568,1990973
1311085,1971751,1991268
1311089,1970377,1990662
1310572,1969078,1985871
1309517,1967346,1988554
1308890,1967194,2027230
1308330,1966688,1997740
1308177,1966534,2027138
1307901,1966474,1995367
1307375,1965677,1983829
1307136,1966937,1980047
1306986,1966556,1983628
1307479,1966640,1980089
1307066,1967232,1984064
1307120,1968419,1978440
1307191,1968156,2020679
1307235,1968487,2030074
1307067,1968211,1995861
1307114,1968881,1988154
1306805,1968307,2023356
1306861,1967973,1994047
1306861,1968036,2025588
1306844,1967846,1991478
1306818,1967909,2022268
1306949,1968484,1998787
1307080,1968557,1998787
1307101,1968800,1984601
1307399,1969378,1983014
1307110,1969520,1985987
1307093,1969191,1982827
1307185,1969103,2024681
1306974,1968613,1996308
1306797,1967830,1990706
1306710,1968042,1983680
1306586,1968003,1986337
1306879,1968060,1987917
1306709,1968591,1988733
1306834,1969125,1987538
1306724,1969524,1988484
1306664,1970043,1987393
1306774,1970968,2026355
1306795,1972193,2037170
1306615,1973298,2000514
1306615,1973673,1990323
1306616,1974141,2026981
1306616,1974510,1997664
1306795,1974709,1991497
1306855,1974807,1991206
1306979,1974485,1991630
1307013,1974578,1990082
1307167,1975372,1993276
1307451,1975848,1992076
1307607,1975161,1993483
1307738,1975331,1988532
1307926,1975309,1992300
1307774,1975509,1991820
1307997,1975952,1992657
1307523,1976264,1992837
1308230,1976669,1993048
1308739,1977066,1993033
1308668,1976882,1993579
1308846,1976886,1994103
1309086,1977136,1996511
1309165,1977608,1995086
1309320,1978260,1996182
1309028,1978493,1996813
1309028,1978427,1995393
1309139,1978352,1995969
1309252,1977960,1995651
1309322,1977761,1996036
1309691,1978266,1995510
1309861,1977857,1996263
1309729,1978212,1994626
1310198,1978141,1994501
1310208,1978677,2030946
1310443,1978248,2000007
1310519,1978137,2030323
1310649,1977867,1999904
1310548,1977393,1989186
1310552,1976902,1988207
1310803,1976628,1981726
1310900,1976026,2025969
1310695,1974736,1990836
1310420,1973437,2025200
1310136,1971982,1996680
1309316,1970670,1985116
1308881,1969683,1986333
1308276,1968504,2024273
1307373,1967479,1990509
1307373,1966428,1982336
1307123,1965981,1981420
1306634,1964372,1981880
1306305,1964325,1984890
1306065,1963289,2025944
1305598,1962889,2036023
1304985,1961762,1994786
1304743,1962198,1990455
1304771,1961909,1983529
1304479,1961670,2026298
1304556,1960956,1998894
1304674,1960533,1991453
1304501,1960355,2027586
1304517,1960611,2036665
1304536,1960812,1999856
1304877,1960768,1991934
1304940,1960600,1988877
1304652,1960282,1988592
1304789,1959869,2025984
1304697,1959819,2036180
1304732,1959158,2000891
1304508,1958877,1990650
1304499,1958550,1982856
1304499,1957761,1989599
1304344,1957133,2025490
1304271,1957181,1984735
1304038,1956650,1987578
1303981,1956075,1990665
1303773,1955718,1989938
1303296,1955112,1990013
1303165,1955358,2028850
1303021,1954704,2000051
1303050,1954745,1993307
1302793,1954687,1991570
1302888,1954378,1991517
1302841,1954309,1992409
1302746,1954441,2031487
1303037,1954068,2040694
1302968,1954547,2003758
1303085,1954587,1995806
1302973,1954492,1993741
1303138,1954693,1994126
1303196,1954906,1995718
1303301,1955223,1993833
1302945,1955543,1995201
1303127,1955534,1994095
1303127,1955560,1993024
1303368,1955326,1992940
1303230,1955021,1992029
1303478,1954850,1989677
1303526,1954326,1984181
1303419,1954895,1987068
1303931,1954901,1987605
1304057,1954827,2024132
1304068,1954875,1993372
1303973,1955176,1983524
1304070,1955049,1978649
1304145,1954665,1979891
1304203,1954898,1982937
1304260,1954887,1984798
1304844,1955019,1985321
1304754,1954894,1986236
1304850,1954295,1985750
1304909,1953624,1987096
1304879,1953021,1986869
1304665,1951971,2025207
1304380,1951271,1995985
1303675,1949947,1990042
1303675,1948564,1987681
1303173,1947302,1989569
1302474,1946325,1989301
1301881,1944967,1989043
1301193,1943849,1989252
1300539,1942705,1989063
1299041,1942620,1990467
1298812,1943122,1990984
1298459,1943202,1990976
1298331,1943642,1990455
1298130,1944212,1989608
1298250,1944306,2027932
1297832,1944844,1998881
1297995,1945494,1992402
1297948,1946153,1990498
1298129,1946539,1991419
1297924,1946141,2029085
1297872,1945992,1999396
1297908,1946133,1992412
1297952,1946531,1993012
1298259,1946644,1987983
1298152,1947128,1990234
1297840,1946938,1989969
1297840,1947095,1990438
1298043,1946869,1991539
1297903,1946255,1991188
1298104,1946312,1992295
1297957,1945966,1991322
1297986,1945523,1992222
1297381,1945351,1991979
1297246,1945137,1993386
1297135,1944931,1995027
1297076,1945358,1994722
1296794,1944926,1993739
1296771,1944879,1993600
1296701,1945108,1995479
1296671,1945690,1993280
1296955,1946142,1993915
1297075,1946477,1995357
1296805,1946493,1993654
1296805,1945924,1994947
1297150,1946016,1995043
1296914,1946051,1994172
1296623,1946094,1995485
1297000,1946826,1992478
1296979,1946824,1991932
1296979,1947192,1991850
1296980,1947787,1992750
1297291,1948440,1989841
1297438,1948499,1989853
1297523,1948640,2027322
1297489,1948560,1996451
1297898,1948663,1985262
1298210,1948984,1986973
1298225,1949353,1989018
1298269,1949860,1988858
1298499,1950613,1988730
1298453,1950274,1987925
1298502,1950712,1989749
1299218,1950722,1989026
1299301,1950995,1991037
1299473,1951069,1991378
1299157,1951194,1991543
1299366,1950662,1992756
1299095,1949915,1992827
1298691,1949128,1993285
1298186,1948804,1992820
1297533,1948373,1993630
1296450,1947595,1993729
1296450,1946897,1993045
1295790,1946095,1993244
1295121,1945115,1994679
1294667,1944277,1992784
1294032,1943003,1993295
1293412,1942553,1993078
1292670,1941915,1993473
1292519,1942559,1992684
1292333,1942705,1993851
1292467,1942979,1994142
1292369,1943206,1993872
1292309,1943198,1992722
1292150,1943435,1995299
1292372,1943631,1994438
1292472,1943761,1994762
1292648,1944020,1995844
1292562,1943901,1994708
1292631,1944336,1995369
1292615,1944704,1994991
1292844,1944724,1995642
1292779,1945164,1997148
1292807,1945456,1996441
1292807,1945353,2025860
1292725,1944955,2032646
1292750,1945276,2004349
1292750,1944140,2025895
1292805,1944505,2036466
1292508,1944478,2037891
1292302,1944774,2037253
1292007,1944849,2038200
1292231,1944749,2038416
1291556,1944620,2037541
1291791,1944387,2038954
1291869,1944355,2038991
1291808,1944454,2038969
1292056,1944778,2039392
1292109,1945110,2039118
1292211,1945723,2039356
1292296,1945936,2039986
1292591,1946033,2040004
1292516,1946166,2039013
1292564,1946851,2039108
1292929,1947497,2008585
1293579,1948023,2029960
1293579,1948172,2002891
1293142,1948863,1998659
1293104,1949189,2026984
1293305,1950492,2002584
1293247,1950564,1994019
1293686,1950712,2022386
1293642,1951294,2001050
1294268,1951814,1996210
1294472,1951885,1993810
1294395,1951690,1995438
1294420,1951702,1996290
1294815,1952364,1996087
1295030,1952421,1995863
1295141,1953061,2025447
1295312,1952786,2002917
1295366,1951831,1998271
1295205,1950053,1997480
1294435,1947894,2027119
1294214,1945987,2004819
1293153,1944128,2027303
1292113,1942491,2035329
1291184,1941790,2040219
1290063,1941009,2008905
1290063,1940688,2031581
1289394,1940848,2007384
1288725,1940375,2031675
1288138,1941070,2036828
1287815,1941607,2038048
1287497,1942084,2038432
1286892,1943343,2038331
1286799,1944021,2038770
1286771,1943763,2038236
1286680,1944506,2039159
1286613,1944523,2008557
1286436,1944635,2031432
1286377,1944812,2036854
1286278,1945556,2039202
1286564,1945640,2039422
1286889,1946564,2040242
1287143,1947074,2039663
1286971,1947498,2040580
1286954,1948207,2040498
1286946,1948969,2040582
1287307,1949485,2041351
1287299,1950080,2041573
1286975,1950596,2041071
1286975,1951040,2041144
1286915,1951486,2041119
1287027,1951655,2042481
1286955,1951899,2042358
1286950,1951818,2041937
1286814,1951879,2042122
1286667,1953198,2041859
1286688,1954085,2042495
1286670,1954326,2043658
1286873,1954808,2043622
1286924,1955524,2043795
1286927,1955280,2043892
1287022,1955855,2043904
1287347,1956277,2044633
1287515,1956710,2044204
1287742,1957377,2045713
1288087,1957736,2045676
1288297,1958081,2045188
1288551,1958937,2045241
1288702,1959580,2045478
1289073,1960314,2045779
1288856,1960823,2044868
1289030,1961103,2043896
1289030,1961697,2043731
1289457,1961765,2042105
1289588,1962026,2041262
1289817,1961827,2039717
1290174,1962125,2007542
1290467,1962429,2030397
1291227,1963516,2005274
1291140,1963743,2028622
1291375,1963813,2005409
1291829,1964425,1999326
1291768,1964823,1997490
1292130,1965316,1997015
1292499,1966142,1997298
1292813,1966359,1997321
1293134,1967024,2025357
1293462,1967277,2034834
1293484,1967922,2006777
1293779,1967921,2030404
1293850,1967307,2035745
1293534,1966716,2039165
1293258,1965632,2039757
1292169,1964055,2039873
1292169,1961903,2039219
1291296,1960009,2040616
1290349,1958897,2040405
1289475,1957428,2040955
1288532,1956310,2039868
1287658,1955359,2039501
1286970,1954823,2039669
1286359,1954910,2039631
1285385,1955455,2040943
1285397,1955545,2039652
1285228,1955712,2040135
1285116,1955486,2039546
1284846,1954850,2038684
1284642,1954607,2038648
1284653,1954244,2039715
1284703,1954654,2040552
1284735,1954801,2040078
1284735,1955124,2039761
1284877,1955506,2040091
1284965,1956337,2039766
1284988,1956851,2041076
1285171,1958514,2040456
1285148,1958810,2040789
1285148,1958981,2041489
1285005,1959512,2041399
1285167,1959598,2041088
1285294,1959682,2041685
1285242,1959832,2042248
1285136,1959315,2042787
1284900,1959682,2043020
1284661,1959948,2042964
1284499,1960297,2042831
1284579,1960345,2042992
1284424,1960761,2043797
1284482,1960948,2043746
1284350,1961044,2044577
1284692,1961968,2044281
1284724,1962672,2044181
1285141,1963482,2046536
1285386,1964246,2045872
1285268,1964799,2046295
1285342,1965201,2046647
1285830,1965724,2046043
1286109,1966118,2046119
1286132,1966860,2046081
1286121,1968182,2046129
1286121,1968177,2047000
1286425,1968445,2046591
1286911,1969114,2046395
1286983,1969926,2047307
1287023,1970271,2045799
1287393,1970331,2045413
1288388,1971453,2044960
1288424,1972084,2044539
1288729,1972568,2043129
1289200,1973414,2041105
1289272,1973710,2040192
1289643,1973653,2038536
1289719,1973743,2038242
1290293,1973991,2037438
1290547,1973934,2036290
1290706,1973899,2007895
1290790,1973950,2000256
1291419,1974379,1997010
1291501,1974217,1999056
1291842,1974760,1998506
1292207,1975336,1999054
1292233,1976254,2027266
1292291,1977185,2034458
1292521,1977780,2036849
1292521,1978063,2037151
1292807,1978502,2030365
1293242,1978911,2035665
1293376,1978909,2037362
1293709,1979147,2038632
1293862,1979677,2038678
1294779,1980314,2038650
1295050,1980935,2038777
1295386,1981267,2039656
1295333,1981032,2039095
1295176,1979639,2039352
1294705,1978342,2038621
1294335,1976746,2038398
1293592,1974679,2039698
1293037,1973137,2039094
1291090,1971002,2038925
1290966,1969246,2040420
1290240,1967940,2038294
1289657,1966644,2038862
1288839,1966079,2038610
1288150,1965597,2037270
1287644,1964983,2038641
1287644,1964608,2037199
1287610,1964409,2037917
1287433,1964341,2039373
1287261,1964384,2039179
1287256,1964239,2038705
1287168,1963676,2039373
1287164,1964284,2039466
1287244,1964595,2037851
1287274,1964503,2039205
1287392,1965213,2039672
1287482,1965333,2039519
1287404,1964910,2039520
1287364,1965199,2039721
1287884,1965259,2040809
1287853,1965292,2040657
1288229,1965073,2041259
1288446,1964993,2040843
1288121,1964591,2040699
1288155,1964213,2040541
1288149,1963974,2042407
1288155,1963685,2041079
1287732,1963027,2040194
1287732,1962333,2040863
1287337,1962250,2040984
1287346,1962077,2041198
1287297,1962478,2042164
1287231,1962376,2041656
1287075,1962198,2042084
1287151,1962261,2041408
1287342,1961851,2042679
1287334,1961881,2042800
1287224,1962040,2042183
1287532,1962107,2043379
1287605,1962791,2043707
1287777,1962499,2043640
1288652,1962829,2043103
1288164,1962922,2044709
1288512,1963331,2044599
1288692,1963750,2044357
1288582,1963679,2043023
1289055,1964454,2042484
1289174,1964186,2041979
1289365,1964446,2039946
1289621,1964969,2038471
1289569,1965219,2006641
1289613,1965160,1998976
1289613,1965369,1995259
1289952,1965585,1994533
1290442,1966011,1991538
1290524,1965621,1992041
1290734,1965292,1989816
1290668,1965560,1992315
1291426,1966370,1992193
1291738,1966550,1990878
1291888,1966839,1993228
1292097,1967297,1991310
1292263,1967274,1991799
1292235,1967035,1991445
1292518,1967449,1990829
1292813,1967642,1993699
1293403,1967743,1993074
1293392,1967924,1992103
1293673,1968512,1992138
1293654,1968894,1991933
1293857,1969088,1992860
1293927,1969392,1993180
1294198,1970050,1992308
1294262,1970258,2033682
1294262,1970265,2003327
1294442,1969928,2034964
1294452,1969090,1996224
1294247,1967956,2031645
1293981,1966544,2002407
1293548,1964725,1995510
1290941,1962123,1995053
1289746,1960979,1993526
1288850,1959478,1992502
1288269,1958445,1987277
1287326,1958336,1991828
1286972,1957130,1992247
1286307,1956976,1993024
1286131,1956838,1990142
1285854,1957115,1990563
1286168,1957495,1990643
1285847,1957889,1986680
1285681,1958135,1989890
1285688,1958856,1991286
1285905,1959177,1992060
1285844,1959110,2030324
1285788,1959557,1996031
1285571,1959750,1992850
1285571,1960165,1992536
1285698,1960508,2031231
1285820,1961188,2001628
1285813,1961839,1992118
1285961,1961771,1993710
1286295,1962130,1992892
1286609,1962176,1993418
1286626,1961927,1992676
1286401,1961442,1993862
1286432,1960968,1992863
1285831,1960815,1993402
1286058,1960697,1996357
1285574,1960988,1994321
1285616,1961082,1994219
1285608,1961374,1995216
1285506,1961210,1989063
1285440,1961090,1993107
1285292,1960796,1993995
1285453,1960739,1994865
1285581,1961456,1994661
1285559,1962153,1996013
1285254,1962563,1994567
1285254,1962001,1995734
1285408,1962412,1995996
1285747,1962264,2025163
1285842,1962751,2028056
1285961,1962441,2003373
1286205,1962454,1998500
1286599,1962930,1997633
1286834,1962655,1995340
1287117,1962722,1992828
1287235,1963045,1991477
1287407,1963195,1989051
1287516,1962917,1984901
1287741,1963085,2024346
1287954,1963163,1997455
1288296,1963496,2026952
1288605,1964381,1991925
1288714,1964805,1986844
1288787,1964908,1985586
1289008,1965373,1980772
1289049,1965680,2020777
1289476,1966171,2031140
1289429,1966514,2035266
1289523,1966667,2033960
1289523,1967173,1996506
1289770,1967325,1983732
1290120,1967455,1985912
1290078,1966908,1986733
1290061,1965091,2024784
1289949,1964403,1990155
1288347,1961666,1982509
1287336,1960467,1987345
1286414,1959444,1988867
1285434,1957978,1989509
1284485,1956839,1989141
1283647,1955819,1989175
1283240,1955414,1984366
1282537,1955318,1987796
1282443,1955198,1982484
1282158,1955545,1988457
1281984,1956091,1988272
1281761,1956344,1988498
1281648,1957442,1984301
1281693,1958097,1986298
1281764,1958922,2025093
1281582,1958977,2035229
1281582,1958877,1997985
1281645,1959231,1986802
1281771,1959577,1987955
1281831,1959863,1984079
1281994,1960096,1982592
1282262,1960573,1981894
1282800,1962176,1988727
1283004,1963045,1989249
1283355,1963474,1984237
1283362,1964007,1988123
1283174,1963702,1990121
1283369,1963438,1988456
1283122,1962663,1989535
1283073,1962520,2027534
1283106,1962176,2038533
1282968,1962328,2002567
1282794,1962103,1994341
1282642,1961983,1985866
1282650,1961884,1990159
1282847,1962380,1990212
1282713,1962616,1991732
1282754,1962807,1992403
1282583,1962765,1992111
1282583,1962572,1991822
1282437,1962919,1991988
1282657,1963226,1991079
1283085,1963487,1991957
1283117,1963453,1991403
1283321,1963640,1987982
1283815,1964139,1990747
1284096,1964361,1991995
1284461,1964539,1992880
1284727,1964630,1993456
