GREEN,RED,IR
1786508,1436026,1899365
1786633,1436039,1900179
1786537,1436005,1901696
1786887,1435990,1900358
1787125,1435785,1900653
1786600,1435549,1900515
1786676,1435024,1900774
1786790,1435582,1901757
1787053,1435767,1901269
1787509,1435817,1901761
1787363,1435988,1901671
1787285,1435739,1900708
1787234,1435600,1899798
1787392,1435833,1899797
1787298,1435942,1898648
1787328,1436032,1899270
1787328,1435558,1897873
1787243,1435326,1898068
1787047,1435318,1898517
1787326,1435253,1899564
1787605,1434914,1898490
1787527,1434568,1898386
1787534,1434935,1897973
1787636,1434960,1898401
1787672,1435075,1899186
1787816,1435230,1900632
1788117,1435167,1901252
1787887,1435464,1899974
1788378,1435921,1899804
1788434,1435713,1899452
1788425,1435516,1899484
1788531,1436069,1898723
1788593,1435989,1898950
1788358,1436025,1898421
1788411,1436099,1897824
1788239,1436377,1899267
1788407,1436118,1898239
1788304,1436363,1897444
1788947,1436565,1897210
1788354,1437115,1899245
1788957,1437609,1898247
1789229,1437735,1899507
1788800,1437783,1898828
1788982,1437892,1898555
1789204,1437652,1897226
1789206,1437458,1898056
1788861,1436793,1897341
1788581,1435745,1897989
1788609,1435116,1896885
1788665,1434322,1898705
1788542,1433651,1897364
1788478,1432166,1897932
1788079,1431622,1897576
1788820,1431675,1898218
1788332,1431811,1896816
1787991,1431233,1896784
1788358,1431455,1897949
1788555,1431469,1897539
1788785,1431627,1898742
1788022,1431838,1896221
1788476,1431777,1897121
1788390,1431813,1896358
1788674,1432055,1897518
1788518,1431780,1897982
1788800,1431971,1896746
1788653,1431984,1898085
1788547,1431943,1897862
1788773,1432118,1897566
1788940,1432094,1897680
1789028,1432373,1897251
1788776,1432548,1897888
1788743,1432887,1897719
1788519,1432987,1899994
1788618,1433162,1898903
1788840,1433450,1899332
1788897,1433742,1900807
1788838,1433731,1898983
1788900,1433779,1898711
1789339,1434390,1898718
1789223,1434544,1899044
1789256,1434313,1897785
1789317,1434622,1898251
1789251,1434705,1896708
1789424,1434883,1897137
1789324,1434908,1897202
1788868,1434885,1896616
1788890,1435063,1896113
1789385,1435063,1895687
1789232,1435244,1894133
1789401,1435380,1892874
1789280,1435342,1892148
1789459,1435683,1891734
1789612,1435809,1890749
1789593,1435972,1892439
1789853,1435695,1889921
1789789,1435959,1889168
1789901,1436074,1889629
1789765,1436329,1888716
1790041,1436701,1888419
1789675,1436021,1887585
1789544,1435737,1886794
1789642,1435075,1887048
1789797,1434560,1886915
1789218,1433740,1886488
1788942,1432824,1886482
1789008,1432257,1885086
1789202,1431421,1885202
1789148,1431221,1885349
1788957,1430677,1885360
1788982,1430373,1885685
1788708,1430257,1886530
1788757,1430488,1885283
1788918,1430283,1885497
1789348,1430679,1885163
1789317,1430614,1886385
1789285,1430482,1886383
1789124,1430516,1885211
1789353,1430693,1885464
1789267,1430643,1885864
1788847,1430946,1885666
1788724,1430739,1885282
1788724,1430955,1884861
1788585,1430954,1884497
1788616,1431308,1885770
1788802,1431311,1887088
1788640,1431160,1887088
1788463,1431228,1886208
1789071,1431278,1885935
1789116,1431351,1886694
1789258,1431405,1887318
1788868,1431571,1888628
1789194,1431193,1889243
1788865,1430934,1889030
1788860,1431097,1888099
1788812,1430982,1888472
1789296,1430875,1890191
1789486,1430847,1891111
1789295,1430657,1891395
1789434,1430573,1892131
1789514,1430590,1891709
1789638,1430569,1892455
1789647,1430900,1893343
1789236,1431169,1893190
1789236,1431171,1892128
1789469,1431176,1893195
1789369,1431571,1891866
1789553,1431665,1892470
1789495,1431641,1890898
1789572,1431319,1889855
1789888,1431761,1890041
1789781,1431850,1889011
1789962,1431806,1892139
1790417,1431732,1889525
1790113,1432048,1891020
1790312,1432499,1889494
1790889,1432664,1891409
1790564,1432534,1890430
1790641,1432796,1890561
1790627,1432884,1892190
1790393,1433396,1892116
1790423,1433199,1892294
1790544,1433523,1893146
1790441,1433885,1893479
1790817,1434002,1894261
1790930,1433894,1894443
1790881,1433650,1893446
1790954,1432933,1892482
1791070,1433489,1892879
1790990,1433565,1890801
1791269,1433519,1891297
1791384,1433380,1889440
1790788,1432912,1886588
1790299,1430751,1886526
1790445,1428563,1886081
1789869,1427477,1887276
1790198,1427560,1886005
1790424,1427811,1886820
1790057,1428015,1886123
1790650,1427537,1888636
1790426,1427387,1887931
1789802,1427512,1889144
1790453,1427241,1890324
1790484,1427953,1890695
1790849,1427986,1892134
1790642,1427951,1891963
1790511,1428141,1891785
1790788,1427847,1892802
1790415,1427887,1893054
1790202,1427626,1891008
1790375,1427749,1890580
1790520,1427505,1889893
1790625,1427985,1888110
1790487,1427842,1889672
1790429,1428046,1888301
1790810,1428282,1888231
1790787,1428985,1888415
1791087,1429038,1887745
1791519,1428902,1890162
1791424,1429225,1891816
1791361,1429352,1892414
1791668,1429208,1892529
1791153,1429507,1893346
1791088,1429903,1894437
1791299,1429681,1895194
1791343,1429873,1895042
1791665,1429985,1896281
1791466,1430098,1895145
1791719,1430733,1895792
1791529,1431104,1896217
1791764,1430934,1896590
1791972,1431202,1895974
1791997,1431224,1894666
1791716,1431493,1894238
1791712,1431530,1894997
1792117,1432015,1894887
1792114,1431930,1893921
1792099,1431856,1894050
1792041,1430741,1894312
1791951,1428319,1893911
1791691,1425619,1893824
1791078,1424231,1894474
1791343,1424628,1893918
1791193,1424431,1894629
1791351,1424464,1894446
1791522,1424693,1893771
1791442,1424585,1892866
1791310,1424295,1892233
1791204,1424243,1891898
1791220,1424241,1891839
1791086,1424396,1890023
1790911,1423871,1889505
1790805,1424153,1888730
1791047,1424238,1888738
1791105,1424423,1886454
1791377,1424474,1886862
1791511,1424540,1885923
1791529,1424252,1884874
1791175,1424371,1886113
1791370,1424426,1885082
1791290,1424942,1886230
1790904,1424227,1884382
1791199,1424282,1884496
1791280,1424143,1884121
1791515,1424023,1883744
1791100,1424172,1883797
1790824,1424185,1884034
1791133,1424064,1882549
1791079,1424370,1881885
1791173,1424682,1882017
1791049,1424608,1884163
1791094,1424575,1884085
1790990,1424923,1883655
1791412,1424970,1883536
1791579,1425142,1883732
1791635,1425206,1883502
1791686,1425344,1883997
1791479,1425136,1883379
1791470,1425554,1883758
1791694,1425591,1883533
1791471,1425680,1884314
1791186,1426224,1882937
1791113,1426320,1882318
1791113,1426305,1883605
1791511,1426484,1883493
1791435,1426665,1882972
1791514,1426643,1882526
1791451,1426488,1882830
1791683,1426370,1882396
1791342,1426855,1881956
1791325,1426879,1882089
1791551,1427144,1881299
1791686,1427600,1882158
1791494,1427274,1881983
1791603,1427118,1882384
1791576,1427210,1881093
1791477,1427505,1881690
1791589,1427611,1882335
1791917,1427981,1883303
1791598,1428053,1882416
1791692,1428189,1882588
1791689,1428526,1882507
1791552,1428940,1882833
1791839,1429170,1883034
1791561,1429505,1884807
1791561,1429260,1883476
1791269,1429364,1883707
1791360,1429467,1883234
1791548,1429927,1884116
1791509,1430033,1885420
1791414,1430275,1885139
1791463,1430650,1884492
1791888,1430992,1884187
1791705,1431254,1883527
1791812,1431238,1884760
1792107,1431166,1884022
1792195,1430658,1884965
1791982,1430569,1883455
1791822,1430212,1883922
1791698,1429924,1883678
1792015,1429039,1884076
1791835,1428106,1885079
1791436,1426794,1882476
1791567,1425685,1880395
1791295,1425156,1881229
1791158,1424561,1879864
1791142,1424190,1879507
1790752,1423903,1879393
1790752,1423611,1879133
1790823,1423691,1879445
1790833,1423589,1878933
1790875,1423961,1877616
1790776,1423590,1877172
1790826,1423499,1876623
1790728,1423863,1877750
1790609,1424109,1877275
1790513,1424007,1877018
1790718,1424049,1876984
1790536,1424360,1878077
1790527,1423922,1878110
1790785,1424195,1877526
1790885,1425082,1877253
1790995,1425081,1878049
1791066,1424600,1877564
1791029,1424694,1878006
1791215,1424211,1877067
1790857,1424168,1876556
1790998,1424110,1878183
1790858,1424487,1877919
1790742,1424568,1877774
1790680,1424421,1877765
1790883,1424719,1878359
1790820,1424897,1877830
1790923,1425000,1877201
1791224,1424824,1877867
1791039,1424975,1879151
1791613,1425920,1878832
