Initializing AFE4404...
Initialized Success!
PD3:1841447
PD3:1842096
PD3:1843313
PD3:1843586
PD3:1844482
PD3:1844897
PD3:1844918
PD3:1843724
PD3:1845055
PD3:1845844
PD3:1847291
PD3:1851503
PD3:1855063
PD3:1855615
PD3:1858060
PD3:1862057
PD3:1864540
PD3:1867202
PD3:1870485
PD3:1872329
PD3:1876986
PD3:1877079
PD3:1879790
PD3:1882824
PD3:1884979
PD3:1886288
PD3:1887921
PD3:1890312
PD3:1891919
PD3:1893844
PD3:1893603
PD3:1893609
PD3:1893647
PD3:1893513
PD3:1892437
PD3:1892305
PD3:1893332
PD3:1893036
PD3:1893555
PD3:1893267
PD3:1892276
PD3:1892945
PD3:1892874
PD3:1892201
PD3:1891611
PD3:1891057
PD3:1891617
PD3:1890727
PD3:1889078
PD3:1888517
PD3:1887677
PD3:1886924
PD3:1885351
PD3:1884531
PD3:1884732
PD3:1884380
PD3:1883775
PD3:1883481
PD3:1885581
PD3:1881815
PD3:1880456
PD3:1879149
PD3:1878915
PD3:1877455
PD3:1877528
PD3:1875894
PD3:1877226
PD3:1874789
PD3:1873949
PD3:1872097
PD3:1871173
PD3:1868724
PD3:1868473
PD3:1867247
PD3:1867777
PD3:1865886
PD3:1865423
PD3:1863948
PD3:1861607
PD3:1859613
PD3:1856884
PD3:1855778
PD3:1854072
PD3:1852295
PD3:1850004
PD3:1848973
PD3:1843962
PD3:1843210
PD3:1841182
PD3:1839968
PD3:1839247
PD3:1840664
PD3:1838201
PD3:1837944
PD3:1836780
PD3:1835636
PD3:1835973
PD3:1836803
PD3:1834724
PD3:1834673
PD3:1834588
PD3:1834330
PD3:1834057
PD3:1833383
PD3:1834418
PD3:1833173
PD3:1834138
PD3:1834572
PD3:1835755
PD3:1836412
PD3:1836576
PD3:1835965
PD3:1837127
PD3:1836199
PD3:1838737
PD3:1837187
PD3:1839057
PD3:1839385
PD3:1839782
PD3:1840035
PD3:1840390
PD3:1839875
PD3:1839585
PD3:1839925
PD3:1841176
PD3:1841097
PD3:1841747
PD3:1841177
PD3:1841517
PD3:1840504
PD3:1841733
PD3:1840253
PD3:1839959
PD3:1840870
PD3:1840658
PD3:1840504
PD3:1840904
PD3:1840085
PD3:1840068
PD3:1840133
PD3:1840615
PD3:1839869
PD3:1841543
PD3:1840621
PD3:1841534
PD3:1842464
PD3:1842313
PD3:1843101
PD3:1843722
PD3:1843735
PD3:1844183
PD3:1843089
PD3:1842737
PD3:1842903
PD3:1843010
PD3:1842051
PD3:1841747
PD3:1839141
PD3:1840159
PD3:1840010
PD3:1839132
PD3:1838896
PD3:1839091
PD3:1838827
PD3:1838623
PD3:1837087
PD3:1836909
PD3:1836733
PD3:1837230
PD3:1838097
PD3:1838692
PD3:1838935
PD3:1839022
PD3:1838123
PD3:1837814
PD3:1837320
PD3:1836784
PD3:1837936
PD3:1837775
PD3:1837625
PD3:1839255
PD3:1838564
PD3:1838919
PD3:1837862
PD3:1838047
PD3:1838452
PD3:1839615
PD3:1838400
PD3:1838553
PD3:1839051
PD3:1838318
PD3:1839288
PD3:1839453
PD3:1840982
PD3:1841430
PD3:1841522
PD3:1840719
PD3:1842335
PD3:1843043
PD3:1843052
PD3:1842174
PD3:1841655
PD3:1841913
PD3:1843228
PD3:1843057
PD3:1843616
PD3:1842746
PD3:1843349
PD3:1843588
PD3:1843603
PD3:1844470
PD3:1843946
PD3:1845304
PD3:1845080
PD3:1844990
PD3:1845793
PD3:1844377
